"cluster","tf","method","n_obs","n_pred","oob_r2","cv_r2","lodo_r2","null_metric","null_q95","p_perm","beats_null","imp_stability_spearman","imp_top5_jaccard","dataset"
"blood_cell","ID3","lm",216,48,NA,0.541316012989391,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ID3","ridge",216,48,NA,0.629111715330874,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ID3","spearman",216,48,NA,0.152881239561415,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","EGR4","rf",216,48,0.847614884608923,0.830701385607187,NA,"oob_r2",-0.0610437615740715,0.0196078431372549,TRUE,0.89236503111883,0.75026455026455,"cz_influenza"
"blood_cell","EGR4","lm",216,48,NA,0.788156543964115,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","EGR4","ridge",216,48,NA,0.830527029117007,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","EGR4","spearman",216,48,NA,0.231427629833726,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","HINFP","rf",216,48,0.819270705768014,0.789567635967938,NA,"oob_r2",-0.0681819403088917,0.0196078431372549,TRUE,0.948099097795146,0.762962962962963,"cz_influenza"
"blood_cell","HINFP","lm",216,48,NA,0.711741538632869,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","HINFP","ridge",216,48,NA,0.753470154697846,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","HINFP","spearman",216,48,NA,0.276181880481766,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","XBP1","rf",216,48,0.669722478063997,0.626353385734123,NA,"oob_r2",-0.0584335333887313,0.0196078431372549,TRUE,0.85444589183191,0.712169312169312,"cz_influenza"
"blood_cell","XBP1","lm",216,48,NA,0.575252808349449,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","XBP1","ridge",216,48,NA,0.616441362068574,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","XBP1","spearman",216,48,NA,0.155949597715777,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","NRL","rf",216,48,0.757268754290213,0.748533399979768,NA,"oob_r2",-0.0511780036362293,0.0196078431372549,TRUE,0.907627731943841,0.740740740740741,"cz_influenza"
"blood_cell","NRL","lm",216,48,NA,0.687035521555275,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","NRL","ridge",216,48,NA,0.750279818694059,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","NRL","spearman",216,48,NA,0.206503455362348,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","JDP2","rf",216,48,0.846863002076465,0.828557668012003,NA,"oob_r2",-0.0919680342047419,0.0196078431372549,TRUE,0.804373522458629,1,"cz_influenza"
"blood_cell","JDP2","lm",216,48,NA,0.814475018912713,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","JDP2","ridge",216,48,NA,0.840703051260148,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","JDP2","spearman",216,48,NA,0.314583914580003,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","FOXM1","rf",216,48,0.682576175218777,0.635934029947209,NA,"oob_r2",-0.0327632330364352,0.0196078431372549,TRUE,0.912389636705746,0.844444444444444,"cz_influenza"
"blood_cell","FOXM1","lm",216,48,NA,0.456085485743702,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","FOXM1","ridge",216,48,NA,0.547860296708101,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","FOXM1","spearman",216,48,NA,0.226443492265186,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","FOXK2","rf",216,48,0.79121376888229,0.780696932157098,NA,"oob_r2",-0.0551846744670173,0.0196078431372549,TRUE,0.9350147151059,0.82962962962963,"cz_influenza"
"blood_cell","FOXK2","lm",216,48,NA,0.700767042549051,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","FOXK2","ridge",216,48,NA,0.763198468531786,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","FOXK2","spearman",216,48,NA,0.254614992740945,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","IRF1","rf",216,48,0.897101969302296,0.877645726723051,NA,"oob_r2",-0.0673837418803776,0.0196078431372549,TRUE,0.911499493414387,0.933333333333333,"cz_influenza"
"blood_cell","IRF1","lm",216,48,NA,0.815041569348506,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","IRF1","ridge",216,48,NA,0.8586096814351,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","IRF1","spearman",216,48,NA,0.54276297628338,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","MEF2D","rf",216,48,0.772387525173751,0.719919320420746,NA,"oob_r2",-0.0503225365435223,0.0196078431372549,TRUE,0.908011289622232,0.752380952380952,"cz_influenza"
"blood_cell","MEF2D","lm",216,48,NA,0.587303867349503,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","MEF2D","ridge",216,48,NA,0.712208011416233,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","MEF2D","spearman",216,48,NA,0.232827822208445,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ZNF257","rf",216,48,0.448289816528415,0.273236130435594,NA,"oob_r2",-0.0509382980908339,0.0196078431372549,TRUE,0.70618275679066,0.831746031746032,"cz_influenza"
"blood_cell","ZNF257","lm",216,48,NA,0.0879648604588804,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ZNF257","ridge",216,48,NA,0.329099954739492,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ZNF257","spearman",216,48,NA,0.104012065786282,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ZNF281","rf",216,48,0.795565357768431,0.765223249469382,NA,"oob_r2",-0.046382882539743,0.0196078431372549,TRUE,0.92173011048391,0.8,"cz_influenza"
"blood_cell","ZNF281","lm",216,48,NA,0.681654199920322,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ZNF281","ridge",216,48,NA,0.734744556222409,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","ZNF281","spearman",216,48,NA,0.269458261691114,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","RFX2","rf",216,48,0.834756751050374,0.7909689121367,NA,"oob_r2",-0.0476275259107683,0.0196078431372549,TRUE,0.923322236696097,0.75026455026455,"cz_influenza"
"blood_cell","RFX2","lm",216,48,NA,0.745885296733475,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","RFX2","ridge",216,48,NA,0.789575726774043,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","RFX2","spearman",216,48,NA,0.437485934272194,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","NFATC3","rf",216,48,0.864473736265442,0.841345447197452,NA,"oob_r2",-0.078245630184207,0.0196078431372549,TRUE,0.906937810585227,0.655026455026455,"cz_influenza"
"blood_cell","NFATC3","lm",216,48,NA,0.842337009461132,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","NFATC3","ridge",216,48,NA,0.863670277593084,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","NFATC3","spearman",216,48,NA,0.487085639848662,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","CENPB","rf",216,48,0.684301963650915,0.689266080664775,NA,"oob_r2",-0.0508815578296653,0.0196078431372549,TRUE,0.920444347951947,0.785185185185185,"cz_influenza"
"blood_cell","CENPB","lm",216,48,NA,0.553521382873951,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","CENPB","ridge",216,48,NA,0.623752624601754,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","CENPB","spearman",216,48,NA,0.153720130243786,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","HMGN3","rf",216,48,0.854559382950501,0.828631626195223,NA,"oob_r2",-0.0522465705649229,0.0196078431372549,TRUE,0.919334684228301,0.881481481481481,"cz_influenza"
"blood_cell","HMGN3","lm",216,48,NA,0.758337277807623,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","HMGN3","ridge",216,48,NA,0.810705556601651,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","HMGN3","spearman",216,48,NA,0.422523886897993,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","TCFL5","rf",216,48,0.760235373929011,0.702159273817659,NA,"oob_r2",-0.0634526005749459,0.0196078431372549,TRUE,0.918241906691755,0.933333333333333,"cz_influenza"
"blood_cell","TCFL5","lm",216,48,NA,0.592004211630424,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","TCFL5","ridge",216,48,NA,0.675437474271404,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","TCFL5","spearman",216,48,NA,0.158019542532662,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","TCF3","rf",216,48,0.77895142696896,0.702615195275918,NA,"oob_r2",-0.0547369755579806,0.0196078431372549,TRUE,0.915790997249964,0.785185185185185,"cz_influenza"
"blood_cell","TCF3","lm",216,48,NA,0.600576299135588,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","TCF3","ridge",216,48,NA,0.677883381397022,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","TCF3","spearman",216,48,NA,0.124967156023139,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","HOXB4","rf",216,48,0.782054696556634,0.76088381741539,NA,"oob_r2",-0.0439692399671405,0.0196078431372549,TRUE,0.895267042987408,0.740740740740741,"cz_influenza"
"blood_cell","HOXB4","lm",216,48,NA,0.730205739117538,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","HOXB4","ridge",216,48,NA,0.771744851474982,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","HOXB4","spearman",216,48,NA,0.380541709028539,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","NR4A2","rf",216,48,0.856741600544581,0.825054559323074,NA,"oob_r2",-0.0458544519387358,0.0196078431372549,TRUE,0.938896125826217,0.603174603174603,"cz_influenza"
"blood_cell","NR4A2","lm",216,48,NA,0.770393036025554,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","NR4A2","ridge",216,48,NA,0.819802329468396,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","NR4A2","spearman",216,48,NA,0.384756376862252,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
"blood_cell","KLF2","rf",216,48,0.883810245810821,0.875059215367897,NA,"oob_r2",-0.057104297470775,0.0196078431372549,TRUE,0.91691031022338,0.933333333333333,"cz_influenza"
"blood_cell","KLF2","lm",216,48,NA,0.796179869611596,NA,"cv_r2",NA,NA,NA,NA,NA,"cz_influenza"
