"cluster","tf","method","n_obs","n_pred","oob_r2","cv_r2","lodo_r2","null_metric","null_q95","p_perm","beats_null","imp_stability_spearman","imp_top5_jaccard"
"CD8_T","TFDP2","rf",984,61,0.826084213261765,0.832079229830553,0.704308200710091,"oob_r2",-0.0456479896795338,0.0196078431372549,TRUE,0.922618250190963,0.933333333333333
"CD8_T","TFDP2","lm",984,61,NA,0.784345517100509,0.658382262765055,"cv_r2",-0.0540565476494979,0.0196078431372549,TRUE,NA,NA
"CD8_T","TFDP2","ridge",984,61,NA,0.784914546585845,0.652110782270207,"cv_r2",0.000163967198710438,0.0196078431372549,TRUE,NA,NA
"CD8_T","TFDP2","spearman",984,61,NA,0.389710988327383,0.354750815379332,"cv_r2",0.00196304985647935,0.0196078431372549,TRUE,NA,NA
"CD8_T","ZNF331","rf",984,61,0.801234012413709,0.794619756839496,0.678344027888786,"oob_r2",-0.0420666953395547,0.0196078431372549,TRUE,0.943030730360186,0.694179894179894
"CD8_T","ZNF331","lm",984,61,NA,0.753725534431327,0.652668394465413,"cv_r2",-0.0597518285511983,0.0196078431372549,TRUE,NA,NA
"CD8_T","ZNF331","ridge",984,61,NA,0.756749190394693,0.658155157860053,"cv_r2",-0.000382325255967997,0.0196078431372549,TRUE,NA,NA
"CD8_T","ZNF331","spearman",984,61,NA,0.314394228618098,0.19843860730261,"cv_r2",0.00322368358143128,0.0196078431372549,TRUE,NA,NA
"CD8_T","MEF2C","rf",984,61,0.841503479381225,0.842342577785097,0.718731137531629,"oob_r2",-0.0323643294405027,0.0196078431372549,TRUE,0.915701275045537,0.844444444444444
"CD8_T","MEF2C","lm",984,61,NA,0.849098677999714,0.733588415372757,"cv_r2",-0.0565387259896498,0.0196078431372549,TRUE,NA,NA
"CD8_T","MEF2C","ridge",984,61,NA,0.850182299261181,0.729632871525714,"cv_r2",-0.000734411964886039,0.0196078431372549,TRUE,NA,NA
"CD8_T","MEF2C","spearman",984,61,NA,0.53591670880689,0.430210700096849,"cv_r2",0.00340366568294987,0.0196078431372549,TRUE,NA,NA
"CD8_T","IRF6","rf",984,61,0.866594268824468,0.862182302865709,0.764740218692623,"oob_r2",-0.0315576939306928,0.0196078431372549,TRUE,0.89041776837652,1
"CD8_T","IRF6","lm",984,61,NA,0.87017217316361,0.800683230424804,"cv_r2",-0.0529941279351452,0.0196078431372549,TRUE,NA,NA
"CD8_T","IRF6","ridge",984,61,NA,0.870148418311003,0.796934582051669,"cv_r2",-0.0006254839493688,0.0196078431372549,TRUE,NA,NA
"CD8_T","IRF6","spearman",984,61,NA,0.517647036639946,0.432246722672797,"cv_r2",0.0046941411213176,0.0196078431372549,TRUE,NA,NA
"CD8_T","BCL11B","rf",984,61,0.842046883835033,0.833826209114766,0.694107815858052,"oob_r2",-0.0401984421903877,0.0196078431372549,TRUE,0.909558728479934,0.933333333333333
"CD8_T","BCL11B","lm",984,61,NA,0.837114944305778,0.758605098402215,"cv_r2",-0.0526169998694726,0.0196078431372549,TRUE,NA,NA
"CD8_T","BCL11B","ridge",984,61,NA,0.837537203210351,0.757078906896198,"cv_r2",0.000833568856127169,0.0196078431372549,TRUE,NA,NA
"CD8_T","BCL11B","spearman",984,61,NA,0.342192908102824,0.115159190453078,"cv_r2",0.00726143716313888,0.0196078431372549,TRUE,NA,NA
"CD8_T","MAFA","rf",984,61,0.877341458077835,0.873845824906319,0.817476145712682,"oob_r2",-0.027277394683323,0.0196078431372549,TRUE,0.877190199189142,1
"CD8_T","MAFA","lm",984,61,NA,0.865390757854714,0.815038963400026,"cv_r2",-0.0507174054353856,0.0196078431372549,TRUE,NA,NA
"CD8_T","MAFA","ridge",984,61,NA,0.866767376220314,0.813323122892835,"cv_r2",0.000161888893806421,0.0196078431372549,TRUE,NA,NA
"CD8_T","MAFA","spearman",984,61,NA,0.671150941645809,0.605706135480833,"cv_r2",0.00699400450517343,0.0196078431372549,TRUE,NA,NA
"CD8_T","ATF4","rf",984,61,0.780519435583026,0.773838872120515,0.687946471092173,"oob_r2",-0.0323824218242424,0.0196078431372549,TRUE,0.932668194370997,1
"CD8_T","ATF4","lm",984,61,NA,0.78409805099117,0.669544962711789,"cv_r2",-0.0651112250188302,0.0196078431372549,TRUE,NA,NA
"CD8_T","ATF4","ridge",984,61,NA,0.788034997484426,0.679045097988085,"cv_r2",-0.000610348410133077,0.0196078431372549,TRUE,NA,NA
"CD8_T","ATF4","spearman",984,61,NA,0.415268861762385,0.363680193662101,"cv_r2",0.000951408743755144,0.0196078431372549,TRUE,NA,NA
