"cluster","tf","method","n_obs","n_pred","oob_r2","cv_r2","lodo_r2","null_metric","null_q95","p_perm","beats_null","imp_stability_spearman","imp_top5_jaccard"
"CD14_Mono","TCF7","spearman",1200,116,NA,0.622898969480378,0.511824590159594,"cv_r2",0.00480621687503787,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","BHLHE41","rf",1200,116,0.846542288071046,0.844344619943254,0.343888819084471,"oob_r2",-0.036304602553552,0.0196078431372549,TRUE,0.856621262018563,0.933333333333333
"CD14_Mono","BHLHE41","lm",1200,116,NA,0.809692875870598,0.145365979427345,"cv_r2",-0.106119486075987,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","BHLHE41","ridge",1200,116,NA,0.814439152738233,0.131830348777759,"cv_r2",-0.000295170484632235,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","BHLHE41","spearman",1200,116,NA,0.65075709266648,0.412850157396528,"cv_r2",-0.00182344285643888,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","ZFY","rf",1200,116,0.774274928472783,0.765993920523825,0.474604362328066,"oob_r2",-0.0353754548409984,0.0196078431372549,TRUE,0.841103038224478,0.716402116402116
"CD14_Mono","ZFY","lm",1200,116,NA,0.707553232404485,0.474461690450599,"cv_r2",-0.106427873151357,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","ZFY","ridge",1200,116,NA,0.724160667753541,0.575698735695104,"cv_r2",0.000467166305990934,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","ZFY","spearman",1200,116,NA,0.430952582615136,-0.190201605353176,"cv_r2",0.00319762569593671,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","BCL11B","rf",1200,116,0.864699437523458,0.859607257406926,0.44526159812705,"oob_r2",-0.0306782334610048,0.0196078431372549,TRUE,0.866140263201732,1
"CD14_Mono","BCL11B","lm",1200,116,NA,0.841196110299927,0.647816377198075,"cv_r2",-0.105671774974536,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","BCL11B","ridge",1200,116,NA,0.845379682552441,0.60739633496298,"cv_r2",0.000720555908481845,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","BCL11B","spearman",1200,116,NA,0.499274271670501,0.0412146668213461,"cv_r2",2.34042489642575e-06,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","LEF1","rf",1200,116,0.742076112778701,0.73781432789163,0.0899572437927121,"oob_r2",-0.0333860982097611,0.0196078431372549,TRUE,0.841556828423395,0.8
"CD14_Mono","LEF1","lm",1200,116,NA,0.682792485312503,0.293986019461125,"cv_r2",-0.110305436580031,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","LEF1","ridge",1200,116,NA,0.700211254138242,0.35380315948833,"cv_r2",0.00078055619794272,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","LEF1","spearman",1200,116,NA,0.361001832386105,-0.519837465187851,"cv_r2",0.00149778187171753,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","DDIT3","rf",1200,116,0.789304667416205,0.788851366735617,0.440458996537997,"oob_r2",-0.0264199066151099,0.0196078431372549,TRUE,0.885576015411098,1
"CD14_Mono","DDIT3","lm",1200,116,NA,0.765433583522269,0.496672414348601,"cv_r2",-0.103195675986222,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","DDIT3","ridge",1200,116,NA,0.768680740890834,0.542168534125555,"cv_r2",0.000577895186644961,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","DDIT3","spearman",1200,116,NA,0.615501442007974,0.538008041669989,"cv_r2",-0.000330865632065034,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","BPTF","rf",1200,116,0.793347354489917,0.792747126471153,-0.0753814570864435,"oob_r2",-0.0407757595457003,0.0196078431372549,TRUE,0.824280851027478,0.77037037037037
"CD14_Mono","BPTF","lm",1200,116,NA,0.770203913168071,0.384789530063,"cv_r2",-0.115483059019638,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","BPTF","ridge",1200,116,NA,0.77566438265014,0.200530314835119,"cv_r2",-6.06605203920096e-05,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","BPTF","spearman",1200,116,NA,0.509593249921435,-0.0537844003982342,"cv_r2",-0.00197781882912817,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","IKZF3","rf",1200,116,0.792987640482399,0.792294378664742,0.14562774738919,"oob_r2",-0.0375374766901649,0.0196078431372549,TRUE,0.848124997330395,0.874074074074074
"CD14_Mono","IKZF3","lm",1200,116,NA,0.751148956544111,0.356104397910275,"cv_r2",-0.103147474053672,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","IKZF3","ridge",1200,116,NA,0.758031097743656,0.284775367470659,"cv_r2",0.000158530992692041,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","IKZF3","spearman",1200,116,NA,0.489874396034015,-0.198458642101989,"cv_r2",0.00586651211730637,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","AHR","rf",1200,116,0.723532463916882,0.720666615351836,0.307028229019916,"oob_r2",-0.0410900544403071,0.0196078431372549,TRUE,0.737645365351512,0.645502645502645
"CD14_Mono","AHR","lm",1200,116,NA,0.678281212969957,0.364615376328138,"cv_r2",-0.0925241450757922,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","AHR","ridge",1200,116,NA,0.687985833797314,0.424501434441699,"cv_r2",-0.000402156438995028,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","AHR","spearman",1200,116,NA,0.395985686732244,-0.0586756104074162,"cv_r2",-0.00166368037102024,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","SPIC","rf",1200,116,0.790328028511333,0.790956762142489,0.540600486560678,"oob_r2",-0.0302172705673621,0.0196078431372549,TRUE,0.841059641119611,1
"CD14_Mono","SPIC","lm",1200,116,NA,0.782766432906294,0.707856195311505,"cv_r2",-0.107852098953451,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","SPIC","ridge",1200,116,NA,0.783669583595513,0.671069638386683,"cv_r2",0.000297543270935855,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","SPIC","spearman",1200,116,NA,0.450096543368266,-0.0575348710067134,"cv_r2",0.00268397718189669,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","NFAT5","rf",1200,116,0.793097798749444,0.787772021546952,0.0427745350559827,"oob_r2",-0.0424640899486772,0.0196078431372549,TRUE,0.79205286245766,1
"CD14_Mono","NFAT5","lm",1200,116,NA,0.738086503111215,0.394690524993273,"cv_r2",-0.104067436689241,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","NFAT5","ridge",1200,116,NA,0.746642754506048,0.299638677801774,"cv_r2",-0.000261678627691353,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","NFAT5","spearman",1200,116,NA,0.47674481717099,-0.0447193881428398,"cv_r2",5.33589257044941e-05,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","BACH1","rf",1200,116,0.847306744811174,0.846474285353051,0.273549388465961,"oob_r2",-0.0235897176446136,0.0196078431372549,TRUE,0.898661438511513,0.785185185185185
"CD14_Mono","BACH1","lm",1200,116,NA,0.835361070503701,0.680430598479283,"cv_r2",-0.114418062530049,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","BACH1","ridge",1200,116,NA,0.837813208402755,0.620130435139053,"cv_r2",0.000428106517623338,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","BACH1","spearman",1200,116,NA,0.567128727481329,-0.243837468013457,"cv_r2",0.00619212485866351,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","IKZF2","rf",1200,116,0.839104487104059,0.837210224653189,0.233658241593481,"oob_r2",-0.0278926204086625,0.0196078431372549,TRUE,0.866699812486919,1
"CD14_Mono","IKZF2","lm",1200,116,NA,0.811016096839678,0.531983278071486,"cv_r2",-0.115081425014593,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","IKZF2","ridge",1200,116,NA,0.812133428899053,0.444395594379126,"cv_r2",0.000893826817053182,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","IKZF2","spearman",1200,116,NA,0.546401268212498,-0.031385987843094,"cv_r2",0.00169398315596333,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","ZFHX3","rf",1200,116,0.857618805629024,0.859584849292849,0.308170875467068,"oob_r2",-0.027918538682041,0.0196078431372549,TRUE,0.896435372057561,1
"CD14_Mono","ZFHX3","lm",1200,116,NA,0.802589041340532,0.479202155373649,"cv_r2",-0.108901171768497,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","ZFHX3","ridge",1200,116,NA,0.818877064797262,0.460069988912328,"cv_r2",0.000358664009970916,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","ZFHX3","spearman",1200,116,NA,0.572559017512437,-0.158310121002936,"cv_r2",0.0065745937432677,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","ZBTB16","rf",1200,116,0.867146575387234,0.864071228524056,0.652927030373506,"oob_r2",-0.0372051298024665,0.0196078431372549,TRUE,0.854488482254599,0.77989417989418
"CD14_Mono","ZBTB16","lm",1200,116,NA,0.847816127809335,0.801165082231258,"cv_r2",-0.104699223815242,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","ZBTB16","ridge",1200,116,NA,0.851966967131784,0.787909795699086,"cv_r2",2.35682034531444e-05,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","ZBTB16","spearman",1200,116,NA,0.653971243788654,0.424633882102661,"cv_r2",0.00200537413674165,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","OLIG1","rf",1200,116,0.919442610260135,0.917030847689636,0.385736341842837,"oob_r2",-0.0327279723732136,0.0196078431372549,TRUE,0.83712622321318,0.822222222222222
"CD14_Mono","OLIG1","lm",1200,116,NA,0.898828141906854,0.700848626593235,"cv_r2",-0.108503069563708,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","OLIG1","ridge",1200,116,NA,0.899244512126648,0.651275218345353,"cv_r2",-0.000217013796814936,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","OLIG1","spearman",1200,116,NA,0.725979540322437,0.306466372483729,"cv_r2",0.00595236646574347,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","HLX","rf",1200,116,0.873974875288357,0.868701404205264,0.54308158238403,"oob_r2",-0.0397816955869618,0.0196078431372549,TRUE,0.836844142031548,0.82962962962963
"CD14_Mono","HLX","lm",1200,116,NA,0.860005453512599,0.793849244960971,"cv_r2",-0.0974749225262993,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","HLX","ridge",1200,116,NA,0.863439975398446,0.772615245991465,"cv_r2",0.00109198227777439,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","HLX","spearman",1200,116,NA,0.618384325753157,-0.0670013459667271,"cv_r2",-0.00166936671595956,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","ZNF331","rf",1200,116,0.909563996289893,0.906679229309738,0.640989127866255,"oob_r2",-0.0378056718975721,0.0196078431372549,TRUE,0.885256346185881,0.77037037037037
"CD14_Mono","ZNF331","lm",1200,116,NA,0.901042773176796,0.804500741035524,"cv_r2",-0.10257342342603,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","ZNF331","ridge",1200,116,NA,0.902870739214183,0.802854622521739,"cv_r2",0.00058454572118871,0.0196078431372549,TRUE,NA,NA
"CD14_Mono","ZNF331","spearman",1200,116,NA,0.668250932409994,0.583125532306808,"cv_r2",0.00127362356847063,0.0196078431372549,TRUE,NA,NA
