"dataset","cluster","tf","method","cv_r2"
"bcg","Ciliated_cells","ASCL1","svm_rbf",0.66348035535708
"bcg","Ciliated_cells","FOXF1","svm_rbf",0.812897801696356
"bcg","Ciliated_cells","BCL11B","svm_rbf",0.901463331000673
"bcg","Ciliated_cells","SNAI2","svm_rbf",0.849747729922478
"bcg","Ciliated_cells","POU3F3","svm_rbf",0.895651670847639
"bcg","Ciliated_cells","PATZ1","svm_rbf",0.86279045250308
"bcg","Ciliated_cells","RORA","svm_rbf",0.89549735135785
"bcg","Ciliated_cells","SOX17","svm_rbf",0.865124134153973
"bcg","Ciliated_cells","SNAI1","svm_rbf",0.824182362940248
"bcg","Ciliated_cells","RORC","svm_rbf",0.868709049925445
"bcg","Ciliated_cells","GLIS3","svm_rbf",0.929625959292859
"bcg","Ciliated_cells","ATF3","svm_rbf",0.873926609421039
"bcg","Ciliated_cells","SMAD3","svm_rbf",0.910793050641951
"bcg","Ciliated_cells","TP63","svm_rbf",0.884943349675272
"bcg","Ciliated_cells","NR4A1","svm_rbf",0.9055947678481
"bcg","Ciliated_cells","STAT4","svm_rbf",0.891050121680896
"bcg","Ciliated_cells","STAT5B","svm_rbf",0.881893951814143
"bcg","Ciliated_cells","IKZF1","svm_rbf",0.909563735305929
"bcg","Ciliated_cells","ZFP82","svm_rbf",0.85294238080973
"bcg","Ciliated_cells","GABPA","svm_rbf",0.909220484990798
"bcg","Ciliated_cells","FOXC1","svm_rbf",0.912354380704753
"bcg","Ciliated_cells","SOX18","svm_rbf",0.884053696996482
"bcg","Ciliated_cells","HES1","svm_rbf",0.883764797839061
"bcg","Ciliated_cells","BATF","svm_rbf",0.893256644305899
"bcg","Ciliated_cells","IRX1","svm_rbf",0.86185474505853
"bcg","Ciliated_cells","TFAP4","svm_rbf",0.906580864549282
"bcg","Ciliated_cells","FOSL2","svm_rbf",0.882621915807133
"bcg","Ciliated_cells","FOXJ1","svm_rbf",0.916996458476941
"bcg","Ciliated_cells","MZF1","svm_rbf",0.8857181807961
"bcg","Ciliated_cells","EPAS1","svm_rbf",0.904849618355773
"bcg","Ciliated_cells","ATF2","svm_rbf",0.872425387401716
"bcg","Ciliated_cells","POU3F1","svm_rbf",0.90491960033276
"bcg","Ciliated_cells","ZNF281","svm_rbf",0.871982062948024
"bcg","Ciliated_cells","ZNF768","svm_rbf",0.911268048462424
"bcg","Ciliated_cells","MECOM","svm_rbf",0.874145438370602
"bcg","Ciliated_cells","FOXO3","svm_rbf",0.908481445794802
"bcg","Ciliated_cells","THRB","svm_rbf",0.897053439257393
"bcg","Ciliated_cells","ESR2","svm_rbf",0.907332042806793
"bcg","Ciliated_cells","RFX3","svm_rbf",0.92284203782073
"bcg","Ciliated_cells","FOSB","svm_rbf",0.871343273724458
"bcg","Ciliated_cells","PPARGC1A","svm_rbf",0.907492789368118
"bcg","Ciliated_cells","PPARA","svm_rbf",0.91434343039574
"bcg","Ciliated_cells","MAFB","svm_rbf",0.880631782961363
"bcg","Ciliated_cells","ZNF341","svm_rbf",0.880558787107906
"bcg","Ciliated_cells","MYB","svm_rbf",0.919324501411335
"bcg","Ciliated_cells","EBF1","svm_rbf",0.893961435726274
"bcg","Ciliated_cells","SIX5","svm_rbf",0.88179130599095
"bcg","Ciliated_cells","KLF12","svm_rbf",0.913104028701097
"bcg","Ciliated_cells","ESRRG","svm_rbf",0.916744184669056
"bcg","Ciliated_cells","CEBPB","svm_rbf",0.904970994412275
"bcg","Ciliated_cells","BACH2","svm_rbf",0.915909227840306
"bcg","Ciliated_cells","KLF4","svm_rbf",0.888005743377398
"bcg","Ciliated_cells","STAT3","svm_rbf",0.884714480539618
"bcg","Ciliated_cells","CUX1","svm_rbf",0.90186189586362
"bcg","Ciliated_cells","NFATC3","svm_rbf",0.896617138448085
"bcg","Ciliated_cells","ZNF770","svm_rbf",0.89307812192921
"bcg","Ciliated_cells","TBX4","svm_rbf",0.897837581250181
"bcg","Ciliated_cells","STAT1","svm_rbf",0.885887099637535
"bcg","Macrophages","EGR1","ranger_et",0.915589949593674
"bcg","Macrophages","IRF4","ranger_et",0.924871591992954
"bcg","Macrophages","HIVEP2","ranger_et",0.923734364078657
"bcg","Macrophages","EGR3","ranger_et",0.910909463690144
"bcg","Macrophages","NR3C2","ranger_et",0.904326155105177
"bcg","Macrophages","ZEB1","ranger_et",0.89061088055607
"bcg","Macrophages","NR4A3","ranger_et",0.909957102724303
"bcg","Macrophages","JUND","ranger_et",0.924961660572837
"bcg","Macrophages","PBX3","ranger_et",0.844474628000206
"bcg","Macrophages","RUNX3","ranger_et",0.905899057091614
"bcg","Macrophages","ELK3","ranger_et",0.905947614779234
"bcg","Macrophages","ZFHX3","ranger_et",0.860433536555872
"bcg","Macrophages","TCF4","ranger_et",0.887687239752921
"bcg","Macrophages","REL","ranger_et",0.859138838817272
"bcg","Macrophages","STAT4","ranger_et",0.910797873269135
"bcg","Macrophages","PAX5","ranger_et",0.860233452734764
"bcg","Macrophages","SPIB","ranger_et",0.861886809922504
"bcg","Macrophages","ID2","ranger_et",0.92357032643633
"bcg","Macrophages","RBPJ","ranger_et",0.87156181661103
"bcg","Macrophages","NFIA","ranger_et",0.847507722954885
"bcg","Macrophages","RUNX1","ranger_et",0.826980998484605
"bcg","Macrophages","ETV3","ranger_et",0.862705750869344
"bcg","Macrophages","SP6","ranger_et",0.712613096338253
"bcg","Macrophages","MAFB","ranger_et",0.844416006835909
"bcg","Macrophages","CREB5","ranger_et",0.847743059304043
"bcg","Macrophages","BMAL1","ranger_et",0.830090424103519
"bcg","Macrophages","THRB","ranger_et",0.839092074698967
"bcg","Macrophages","MAF","ranger_et",0.865735992510188
"bcg","Macrophages","PBX1","ranger_et",0.847721536079263
"bcg","Macrophages","ID3","ranger_et",0.862521204117337
"bcg","Macrophages","KLF13","ranger_et",0.840970318636716
"bcg","Macrophages","CUX1","ranger_et",0.845645835773935
"bcg","Macrophages","BHLHE41","ranger_et",0.76294491062941
"bcg","Macrophages","E2F7","ranger_et",0.746346268080658
"bcg","Macrophages","FOXP3","ranger_et",0.862569148026609
"bcg","Macrophages","POU2F2","ranger_et",0.873977757270032
"bcg","Macrophages","PPARG","ranger_et",0.898045891050852
"bcg","Macrophages","STAT5B","ranger_et",0.856549025853986
"bcg","Macrophages","FLI1","ranger_et",0.89195681121404
"bcg","Macrophages","HES1","ranger_et",0.879192372657909
"bcg","Macrophages","ELF4","ranger_et",0.888905833107634
"bcg","Macrophages","SPIC","ranger_et",0.88516677962501
"bcg","Macrophages","TBX21","ranger_et",0.912749608929784
"bcg","Macrophages","BCL11A","ranger_et",0.882828695621828
"bcg","Macrophages","ITGB2","ranger_et",0.897314301123233
"bcg","Macrophages","MITF","ranger_et",0.857668667332049
"bcg","Macrophages","MXI1","ranger_et",0.846400724932681
"bcg","Macrophages","FOSB","ranger_et",0.907432000802505
"bcg","Macrophages","NR4A1","ranger_et",0.872360935218109
"bcg","Macrophages","JDP2","ranger_et",0.896358382447876
"bcg","Macrophages","ARNT","ranger_et",0.899159271254245
"bcg","Macrophages","HIF1A","ranger_et",0.889868550061337
"bcg","Macrophages","BHLHE40","ranger_et",0.853604792815752
"bcg","Macrophages","NFE2L2","ranger_et",0.899414550881141
"bcg","Macrophages","HEYL","ranger_et",0.909828792053982
"bcg","Macrophages","MYB","ranger_et",0.921381164066346
"bcg","Macrophages","FOXP1","ranger_et",0.916487900181255
"bcg","Macrophages","STAT2","ranger_et",0.820412381278293
"bcg","Macrophages","HIVEP3","ranger_et",0.906428160555635
"bcg","Macrophages","NF1","ranger_et",0.898117670667829
"bcg","Macrophages","JUN","ranger_et",0.925406061156431
"bcg","Macrophages","RFX3","ranger_et",0.858789660188366
"bcg","Macrophages","VDR","ranger_et",0.906698146338903
"bcg","Macrophages","BACH2","ranger_et",0.918363937662511
"bcg","Macrophages","KLF7","ranger_et",0.910132032581627
"bcg","Macrophages","EP300","ranger_et",0.89438967906378
"bcg","Macrophages","TCF7L2","ranger_et",0.899580312153551
"bcg","Macrophages","IRF1","ranger_et",0.888272666477792
"bcg","Macrophages","NFATC3","ranger_et",0.884164624412202
"bcg","Macrophages","NR3C1","ranger_et",0.911792557299518
"bcg","Macrophages","STAT3","ranger_et",0.898992958860974
"bcg","Macrophages","CREB1","ranger_et",0.905091112042247
"bcg","Macrophages","POU2F1","ranger_et",0.867130589439346
"bcg","Macrophages","AHR","ranger_et",0.905379932110749
"bcg","Macrophages","CHD2","ranger_et",0.905314097960369
"bcg","Macrophages","PRDM1","ranger_et",0.875812377631019
"bcg","Macrophages","NR4A2","ranger_et",0.909058503260723
"bcg","Macrophages","ELF2","ranger_et",0.939821057407801
"bcg","Macrophages","EBF1","ranger_et",0.900278074651066
"bcg","Macrophages","NFKB1","ranger_et",0.910273706290569
"bcg","Macrophages","KLF4","ranger_et",0.889921254564731
"bcg","Macrophages","KLF3","ranger_et",0.915184855209093
"bcg","Macrophages","JUNB","ranger_et",0.927753592550379
"bcg","Macrophages","ATF3","ranger_et",0.911891543718723
"bcg","Macrophages","NR2C2","ranger_et",0.907324747291571
"bcg","Macrophages","SPI1","ranger_et",0.929583259891271
"bcg","Macrophages","NR1H3","ranger_et",0.896223631356886
"bcg","Macrophages","MEF2A","ranger_et",0.833255782260453
"bcg","Macrophages","MEF2C","ranger_et",0.8817016138429
"bcg","Macrophages","KLF2","ranger_et",0.871013094752087
"bcg","Macrophages","IRF8","ranger_et",0.928023594557353
"bcg","Macrophages","RFX2","ranger_et",0.914916205170155
"bcg","Macrophages","ESR1","ranger_et",0.901347590318737
"bcg","Macrophages","RFX7","ranger_et",0.930892769896733
"bcg","Macrophages","FOXN3","ranger_et",0.930282158869283
"bcg","Macrophages","IRF2","ranger_et",0.925411404477528
"bcg","Macrophages","CEBPB","ranger_et",0.88763053747104
"bcg","Macrophages","STAT1","ranger_et",0.874533302227772
"bcg","Macrophages","NRF1","ranger_et",0.879732521857303
"bcg","Macrophages","EGR1","xgboost",0.947401779272798
"bcg","Macrophages","IRF4","xgboost",0.912276140208398
"bcg","Macrophages","HIVEP2","xgboost",0.936072221233524
"bcg","Macrophages","EGR3","xgboost",0.925731233716527
"bcg","Macrophages","NR3C2","xgboost",0.924368801213759
"bcg","Macrophages","ZEB1","xgboost",0.914809808654487
"bcg","Macrophages","NR4A3","xgboost",0.924650847915399
"bcg","Macrophages","JUND","xgboost",0.937336543316924
"bcg","Macrophages","PBX3","xgboost",0.903567772934368
"bcg","Macrophages","RUNX3","xgboost",0.91647976855838
"bcg","Macrophages","ELK3","xgboost",0.905163970546038
"bcg","Macrophages","ZFHX3","xgboost",0.888407866165787
"bcg","Macrophages","TCF4","xgboost",0.892324863460532
"bcg","Macrophages","REL","xgboost",0.900924472462425
"bcg","Macrophages","STAT4","xgboost",0.893101214934841
"bcg","Macrophages","PAX5","xgboost",0.882069322977288
"bcg","Macrophages","SPIB","xgboost",0.872703778009834
"bcg","Macrophages","ID2","xgboost",0.924475306387161
"bcg","Macrophages","RBPJ","xgboost",0.930958593011994
"bcg","Macrophages","NFIA","xgboost",0.892161606796886
"bcg","Macrophages","RUNX1","xgboost",0.894540699679217
"bcg","Macrophages","ETV3","xgboost",0.925735357161076
"bcg","Macrophages","SP6","xgboost",0.822743395136678
"bcg","Macrophages","MAFB","xgboost",0.912389775735659
"bcg","Macrophages","CREB5","xgboost",0.88908211416158
"bcg","Macrophages","BMAL1","xgboost",0.868699818541692
"bcg","Macrophages","THRB","xgboost",0.917345585016405
"bcg","Macrophages","MAF","xgboost",0.935870301668817
"bcg","Macrophages","PBX1","xgboost",0.90181412268769
"bcg","Macrophages","ID3","xgboost",0.905804773290955
"bcg","Macrophages","KLF13","xgboost",0.870809570376495
"bcg","Macrophages","CUX1","xgboost",0.884527653912071
"bcg","Macrophages","BHLHE41","xgboost",0.798810986433519
"bcg","Macrophages","E2F7","xgboost",0.788143772650614
"bcg","Macrophages","FOXP3","xgboost",0.897435113028267
"bcg","Macrophages","POU2F2","xgboost",0.918154886286405
"bcg","Macrophages","PPARG","xgboost",0.925890999474392
"bcg","Macrophages","STAT5B","xgboost",0.882187789788453
"bcg","Macrophages","FLI1","xgboost",0.911285806961425
"bcg","Macrophages","HES1","xgboost",0.893096323859549
"bcg","Macrophages","ELF4","xgboost",0.911432443923955
"bcg","Macrophages","SPIC","xgboost",0.899911891688633
"bcg","Macrophages","TBX21","xgboost",0.929335331452445
"bcg","Macrophages","BCL11A","xgboost",0.934739552874945
"bcg","Macrophages","ITGB2","xgboost",0.902755133240862
"bcg","Macrophages","MITF","xgboost",0.860725509769238
"bcg","Macrophages","MXI1","xgboost",0.878057920905133
"bcg","Macrophages","FOSB","xgboost",0.930871343236411
"bcg","Macrophages","NR4A1","xgboost",0.905404116113984
"bcg","Macrophages","JDP2","xgboost",0.91758805740164
"bcg","Macrophages","ARNT","xgboost",0.881715582687773
"bcg","Macrophages","HIF1A","xgboost",0.879186436569831
"bcg","Macrophages","BHLHE40","xgboost",0.860548061454
"bcg","Macrophages","NFE2L2","xgboost",0.916529028265261
"bcg","Macrophages","HEYL","xgboost",0.917277630618621
"bcg","Macrophages","MYB","xgboost",0.918623358083592
"bcg","Macrophages","FOXP1","xgboost",0.936999406968401
"bcg","Macrophages","STAT2","xgboost",0.815915905216986
"bcg","Macrophages","HIVEP3","xgboost",0.888974247296445
"bcg","Macrophages","NF1","xgboost",0.897745351728387
"bcg","Macrophages","JUN","xgboost",0.93985764977958
"bcg","Macrophages","RFX3","xgboost",0.886945785097491
"bcg","Macrophages","VDR","xgboost",0.92063357058349
"bcg","Macrophages","BACH2","xgboost",0.943832876761728
"bcg","Macrophages","KLF7","xgboost",0.915494871359179
"bcg","Macrophages","EP300","xgboost",0.920018014391893
"bcg","Macrophages","TCF7L2","xgboost",0.923812233484698
"bcg","Macrophages","IRF1","xgboost",0.894362589728074
"bcg","Macrophages","NFATC3","xgboost",0.875294869491188
"bcg","Macrophages","NR3C1","xgboost",0.922860457844377
"bcg","Macrophages","STAT3","xgboost",0.93297377404348
"bcg","Macrophages","CREB1","xgboost",0.911092387835412
"bcg","Macrophages","POU2F1","xgboost",0.874923684064803
"bcg","Macrophages","AHR","xgboost",0.891061642359321
"bcg","Macrophages","CHD2","xgboost",0.909642304739118
"bcg","Macrophages","PRDM1","xgboost",0.88917072455767
"bcg","Macrophages","NR4A2","xgboost",0.892766581102572
"bcg","Macrophages","ELF2","xgboost",0.949217887275114
"bcg","Macrophages","EBF1","xgboost",0.913691531938431
"bcg","Macrophages","NFKB1","xgboost",0.947941190601806
"bcg","Macrophages","KLF4","xgboost",0.870771902486914
"bcg","Macrophages","KLF3","xgboost",0.946321568318657
"bcg","Macrophages","JUNB","xgboost",0.927863935412474
"bcg","Macrophages","ATF3","xgboost",0.923223156089274
"bcg","Macrophages","NR2C2","xgboost",0.887634777319194
"bcg","Macrophages","SPI1","xgboost",0.93937016221176
"bcg","Macrophages","NR1H3","xgboost",0.87479643602718
"bcg","Macrophages","MEF2A","xgboost",0.830305907681715
"bcg","Macrophages","MEF2C","xgboost",0.895277051143691
"bcg","Macrophages","KLF2","xgboost",0.860350522174817
"bcg","Macrophages","IRF8","xgboost",0.943425013415074
"bcg","Macrophages","RFX2","xgboost",0.90422354544955
"bcg","Macrophages","ESR1","xgboost",0.897058255273544
"bcg","Macrophages","RFX7","xgboost",0.938771553890697
"bcg","Macrophages","FOXN3","xgboost",0.914859589282834
"bcg","Macrophages","IRF2","xgboost",0.936143355659464
"bcg","Macrophages","CEBPB","xgboost",0.876005105588587
"bcg","Macrophages","STAT1","xgboost",0.868861821798628
"bcg","Macrophages","NRF1","xgboost",0.871139881586154
"bcg","Macrophages","EGR1","mars",0.880341016113411
"bcg","Macrophages","IRF4","mars",0.90957724676743
"bcg","Macrophages","HIVEP2","mars",0.919649211881875
"bcg","Macrophages","EGR3","mars",0.921198865079513
"bcg","Macrophages","NR3C2","mars",0.903771435789696
"bcg","Macrophages","ZEB1","mars",0.93184006590034
"bcg","Macrophages","NR4A3","mars",0.894615128772668
"bcg","Macrophages","JUND","mars",0.908416122391115
"bcg","Macrophages","PBX3","mars",0.795690644256398
"bcg","Macrophages","RUNX3","mars",0.857562330876578
"bcg","Macrophages","ELK3","mars",0.901596236293141
"bcg","Macrophages","ZFHX3","mars",0.848311190844682
"bcg","Macrophages","TCF4","mars",0.853301104795804
"bcg","Macrophages","REL","mars",0.898741089575751
"bcg","Macrophages","STAT4","mars",0.863127968363648
"bcg","Macrophages","PAX5","mars",-1.27806005003448
"bcg","Macrophages","SPIB","mars",0.880294143951256
"bcg","Macrophages","ID2","mars",0.897352951502577
"bcg","Macrophages","RBPJ","mars",0.912886755187438
"bcg","Macrophages","NFIA","mars",0.170782677822626
"bcg","Macrophages","RUNX1","mars",0.814913455176231
"bcg","Macrophages","ETV3","mars",0.847659743061273
"bcg","Macrophages","SP6","mars",0.716738036937907
"bcg","Macrophages","MAFB","mars",0.85174390878696
"bcg","Macrophages","CREB5","mars",0.884703483184206
"bcg","Macrophages","BMAL1","mars",0.861982468473747
"bcg","Macrophages","THRB","mars",0.903676182966753
"bcg","Macrophages","MAF","mars",0.924523283746394
"bcg","Macrophages","PBX1","mars",0.889529545811072
"bcg","Macrophages","ID3","mars",0.836865222415129
"bcg","Macrophages","KLF13","mars",0.853812930646367
"bcg","Macrophages","CUX1","mars",0.834855118138419
"bcg","Macrophages","BHLHE41","mars",0.821313065152427
"bcg","Macrophages","E2F7","mars",0.784330475478274
"bcg","Macrophages","FOXP3","mars",0.811469786706148
"bcg","Macrophages","POU2F2","mars",0.803067349842695
"bcg","Macrophages","PPARG","mars",0.875456629110269
"bcg","Macrophages","STAT5B","mars",0.733686362197036
"bcg","Macrophages","FLI1","mars",0.871667796197764
"bcg","Macrophages","HES1","mars",0.903287031512591
"bcg","Macrophages","ELF4","mars",0.887405482927972
"bcg","Macrophages","SPIC","mars",0.763857913659456
"bcg","Macrophages","TBX21","mars",0.909513974009149
"bcg","Macrophages","BCL11A","mars",0.891588548979937
"bcg","Macrophages","ITGB2","mars",0.862077189387183
"bcg","Macrophages","MITF","mars",0.791621033221948
"bcg","Macrophages","MXI1","mars",0.848242718706603
"bcg","Macrophages","FOSB","mars",0.894909544746241
"bcg","Macrophages","NR4A1","mars",0.737037040589966
"bcg","Macrophages","JDP2","mars",0.86381521663016
"bcg","Macrophages","ARNT","mars",0.826973251484447
"bcg","Macrophages","HIF1A","mars",0.878270574761575
"bcg","Macrophages","BHLHE40","mars",0.911914996567774
"bcg","Macrophages","NFE2L2","mars",0.870779246134613
"bcg","Macrophages","HEYL","mars",0.899417194688001
"bcg","Macrophages","MYB","mars",0.881474679235648
"bcg","Macrophages","FOXP1","mars",0.915654104229154
"bcg","Macrophages","STAT2","mars",0.610488490432634
"bcg","Macrophages","HIVEP3","mars",0.898541145525175
"bcg","Macrophages","NF1","mars",0.808437184298257
"bcg","Macrophages","JUN","mars",0.927472125662662
"bcg","Macrophages","RFX3","mars",0.821699166203652
"bcg","Macrophages","VDR","mars",0.914983461106844
"bcg","Macrophages","BACH2","mars",0.426624463838996
"bcg","Macrophages","KLF7","mars",0.88665330458846
"bcg","Macrophages","EP300","mars",0.857982421906991
"bcg","Macrophages","TCF7L2","mars",0.910510723564479
"bcg","Macrophages","IRF1","mars",0.807080030196186
"bcg","Macrophages","NFATC3","mars",0.799369259618788
"bcg","Macrophages","NR3C1","mars",0.843321518259893
"bcg","Macrophages","STAT3","mars",0.913307463382928
"bcg","Macrophages","CREB1","mars",0.94212893731958
"bcg","Macrophages","POU2F1","mars",0.874613819606787
"bcg","Macrophages","AHR","mars",0.882761642419839
"bcg","Macrophages","CHD2","mars",0.872852742302879
"bcg","Macrophages","PRDM1","mars",0.294366100315878
"bcg","Macrophages","NR4A2","mars",0.791169116573392
"bcg","Macrophages","ELF2","mars",0.884318868529351
"bcg","Macrophages","EBF1","mars",0.917314621705204
"bcg","Macrophages","NFKB1","mars",0.89351977671094
"bcg","Macrophages","KLF4","mars",0.851997434765134
"bcg","Macrophages","KLF3","mars",0.835441694657828
"bcg","Macrophages","JUNB","mars",0.916572864962809
"bcg","Macrophages","ATF3","mars",0.905181893775082
"bcg","Macrophages","NR2C2","mars",0.873840739555386
"bcg","Macrophages","SPI1","mars",0.838977309721804
"bcg","Macrophages","NR1H3","mars",0.918327141968151
"bcg","Macrophages","MEF2A","mars",0.86527342894042
"bcg","Macrophages","MEF2C","mars",0.85828591009065
"bcg","Macrophages","KLF2","mars",0.857138620162083
"bcg","Macrophages","IRF8","mars",0.921005847856954
"bcg","Macrophages","RFX2","mars",0.835413754491795
"bcg","Macrophages","ESR1","mars",0.883391160745867
"bcg","Macrophages","RFX7","mars",0.911682990679327
"bcg","Macrophages","FOXN3","mars",0.889259955719289
"bcg","Macrophages","IRF2","mars",0.913919154338405
"bcg","Macrophages","CEBPB","mars",0.804521871749196
"bcg","Macrophages","STAT1","mars",0.876192718491671
"bcg","Macrophages","NRF1","mars",0.796860546561788
"bcg","Macrophages","EGR1","svm_rbf",0.874189150266669
"bcg","Macrophages","IRF4","svm_rbf",0.91226721544556
"bcg","Macrophages","HIVEP2","svm_rbf",0.896468118802706
"bcg","Macrophages","EGR3","svm_rbf",0.898807578118986
"bcg","Macrophages","NR3C2","svm_rbf",0.872170475271395
"bcg","Macrophages","ZEB1","svm_rbf",0.886018470173523
"bcg","Macrophages","NR4A3","svm_rbf",0.890780703253053
"bcg","Macrophages","JUND","svm_rbf",0.890092227743952
"bcg","Macrophages","PBX3","svm_rbf",0.828078160257338
"bcg","Macrophages","RUNX3","svm_rbf",0.882279954164354
"bcg","Macrophages","ELK3","svm_rbf",0.898343057392358
"bcg","Macrophages","ZFHX3","svm_rbf",0.822134519150604
"bcg","Macrophages","TCF4","svm_rbf",0.867286404305766
"bcg","Macrophages","REL","svm_rbf",0.843287877712912
"bcg","Macrophages","STAT4","svm_rbf",0.874196798692449
"bcg","Macrophages","PAX5","svm_rbf",0.87722861385492
"bcg","Macrophages","SPIB","svm_rbf",0.839522516466941
"bcg","Macrophages","ID2","svm_rbf",0.908203125676044
"bcg","Macrophages","RBPJ","svm_rbf",0.837047513650721
"bcg","Macrophages","NFIA","svm_rbf",0.806156719173967
"bcg","Macrophages","RUNX1","svm_rbf",0.794520101039143
"bcg","Macrophages","ETV3","svm_rbf",0.825235906111133
"bcg","Macrophages","SP6","svm_rbf",0.653811699840384
"bcg","Macrophages","MAFB","svm_rbf",0.825904265906188
"bcg","Macrophages","CREB5","svm_rbf",0.820388191130246
"bcg","Macrophages","BMAL1","svm_rbf",0.811218283955757
"bcg","Macrophages","THRB","svm_rbf",0.770927927475438
"bcg","Macrophages","MAF","svm_rbf",0.817813056103996
"bcg","Macrophages","PBX1","svm_rbf",0.827076570320582
"bcg","Macrophages","ID3","svm_rbf",0.878574971174758
"bcg","Macrophages","KLF13","svm_rbf",0.882781480584234
"bcg","Macrophages","CUX1","svm_rbf",0.824126070421023
"bcg","Macrophages","BHLHE41","svm_rbf",0.773450719427158
"bcg","Macrophages","E2F7","svm_rbf",0.802590395304227
"bcg","Macrophages","FOXP3","svm_rbf",0.837667174897363
"bcg","Macrophages","POU2F2","svm_rbf",0.831704076991575
"bcg","Macrophages","PPARG","svm_rbf",0.845153082362834
"bcg","Macrophages","STAT5B","svm_rbf",0.828295029391577
"bcg","Macrophages","FLI1","svm_rbf",0.893631259215065
"bcg","Macrophages","HES1","svm_rbf",0.813097780233704
"bcg","Macrophages","ELF4","svm_rbf",0.881061488143253
"bcg","Macrophages","SPIC","svm_rbf",0.851849712565444
"bcg","Macrophages","TBX21","svm_rbf",0.872150781678996
"bcg","Macrophages","BCL11A","svm_rbf",0.82128454709871
"bcg","Macrophages","ITGB2","svm_rbf",0.888725215701894
"bcg","Macrophages","MITF","svm_rbf",0.838896997553887
"bcg","Macrophages","MXI1","svm_rbf",0.877324364068549
"bcg","Macrophages","FOSB","svm_rbf",0.877203412106015
"bcg","Macrophages","NR4A1","svm_rbf",0.865603818453999
"bcg","Macrophages","JDP2","svm_rbf",0.859445029105515
"bcg","Macrophages","ARNT","svm_rbf",0.865413579080225
"bcg","Macrophages","HIF1A","svm_rbf",0.854426883327821
"bcg","Macrophages","BHLHE40","svm_rbf",0.831232316105783
"bcg","Macrophages","NFE2L2","svm_rbf",0.840743839789538
"bcg","Macrophages","HEYL","svm_rbf",0.90063870924838
"bcg","Macrophages","MYB","svm_rbf",0.90025177438571
"bcg","Macrophages","FOXP1","svm_rbf",0.877663855995392
"bcg","Macrophages","STAT2","svm_rbf",0.830351704625252
"bcg","Macrophages","HIVEP3","svm_rbf",0.877788978431785
"bcg","Macrophages","NF1","svm_rbf",0.883496070757981
"bcg","Macrophages","JUN","svm_rbf",0.914160666901409
"bcg","Macrophages","RFX3","svm_rbf",0.863078005963374
"bcg","Macrophages","VDR","svm_rbf",0.878793435628751
"bcg","Macrophages","BACH2","svm_rbf",0.894365061720224
"bcg","Macrophages","KLF7","svm_rbf",0.892261158924655
"bcg","Macrophages","EP300","svm_rbf",0.901392887843355
"bcg","Macrophages","TCF7L2","svm_rbf",0.860304788619558
"bcg","Macrophages","IRF1","svm_rbf",0.894861998868621
"bcg","Macrophages","NFATC3","svm_rbf",0.883501044708741
"bcg","Macrophages","NR3C1","svm_rbf",0.885216294444104
"bcg","Macrophages","STAT3","svm_rbf",0.852890318732568
"bcg","Macrophages","CREB1","svm_rbf",0.865279317278446
"bcg","Macrophages","POU2F1","svm_rbf",0.851043756580711
"bcg","Macrophages","AHR","svm_rbf",0.857991725061495
"bcg","Macrophages","CHD2","svm_rbf",0.894065979524272
"bcg","Macrophages","PRDM1","svm_rbf",0.839425830508834
"bcg","Macrophages","NR4A2","svm_rbf",0.889420867702785
"bcg","Macrophages","ELF2","svm_rbf",0.90840962486939
"bcg","Macrophages","EBF1","svm_rbf",0.858905089602796
"bcg","Macrophages","NFKB1","svm_rbf",0.873242311027159
"bcg","Macrophages","KLF4","svm_rbf",0.882682922936307
"bcg","Macrophages","KLF3","svm_rbf",0.901843713105923
"bcg","Macrophages","JUNB","svm_rbf",0.911086716341725
"bcg","Macrophages","ATF3","svm_rbf",0.883239734984381
"bcg","Macrophages","NR2C2","svm_rbf",0.910145376900843
"bcg","Macrophages","SPI1","svm_rbf",0.923865956660895
"bcg","Macrophages","NR1H3","svm_rbf",0.877660750487843
"bcg","Macrophages","MEF2A","svm_rbf",0.825915563483398
"bcg","Macrophages","MEF2C","svm_rbf",0.862273005882428
"bcg","Macrophages","KLF2","svm_rbf",0.893488970675925
"bcg","Macrophages","IRF8","svm_rbf",0.906436831008441
"bcg","Macrophages","RFX2","svm_rbf",0.889265138220106
"bcg","Macrophages","ESR1","svm_rbf",0.871106618815788
"bcg","Macrophages","RFX7","svm_rbf",0.916786732306525
"bcg","Macrophages","FOXN3","svm_rbf",0.903951629033559
"bcg","Macrophages","IRF2","svm_rbf",0.910810539615094
"bcg","Macrophages","CEBPB","svm_rbf",0.882480254662979
"bcg","Macrophages","STAT1","svm_rbf",0.869194346229092
"bcg","Macrophages","NRF1","svm_rbf",0.890249316482141
"bcg","Pulmonary_alveolar_type_II_cells","ETV4","ranger_et",0.79826368488785
"bcg","Pulmonary_alveolar_type_II_cells","NRF1","ranger_et",0.799373309778185
"bcg","Pulmonary_alveolar_type_II_cells","MXI1","ranger_et",0.789235567371004
"bcg","Pulmonary_alveolar_type_II_cells","BRF2","ranger_et",0.801815445360141
"bcg","Pulmonary_alveolar_type_II_cells","BRF1","ranger_et",0.797762946302193
"bcg","Pulmonary_alveolar_type_II_cells","HEY1","ranger_et",0.789947882408412
