"dataset","cluster","tf","method","cv_r2"
"erp","T_cell","NFIB","ranger_et",0.558723514785695
"erp","T_cell","PRDM1","ranger_et",0.708155375446407
"erp","T_cell","IRF7","ranger_et",0.362981896186053
"erp","T_cell","TGIF1","ranger_et",0.543799469549292
"erp","T_cell","TCF7","ranger_et",0.530511082255403
"erp","T_cell","CREM","ranger_et",0.541076239934817
"erp","T_cell","EBF1","ranger_et",0.65280335214934
"erp","T_cell","GLI3","ranger_et",0.486183788263936
"erp","T_cell","EGR3","ranger_et",0.576803855722832
"erp","T_cell","ZBTB6","ranger_et",0.523968456910584
"erp","T_cell","ELF3","ranger_et",0.590886010059766
"erp","T_cell","FOXP3","ranger_et",0.665414597980929
"erp","T_cell","MYBL2","ranger_et",0.535379760380647
"erp","T_cell","LEF1","ranger_et",0.591041303131841
"erp","T_cell","NR2F1","ranger_et",0.533080619552005
"erp","T_cell","IRF4","ranger_et",0.643894830160306
"erp","T_cell","IKZF2","ranger_et",0.507147089215618
"erp","T_cell","FOXC2","ranger_et",0.672849524240202
"erp","T_cell","NFATC4","ranger_et",0.584624809197965
"erp","T_cell","ZNF467","ranger_et",0.584832707136343
"erp","T_cell","ZNF683","ranger_et",0.554685623154628
"erp","T_cell","MAFB","ranger_et",0.636661114354972
"erp","T_cell","MYBL1","ranger_et",0.670751125576692
"erp","T_cell","ERG","ranger_et",0.592748662226298
"erp","T_cell","HES4","ranger_et",0.606018543927819
"erp","T_cell","HIC1","ranger_et",0.571791011277348
"erp","T_cell","SPI1","ranger_et",0.650565743614301
"erp","T_cell","ETV7","ranger_et",0.644660228572292
"erp","T_cell","EHF","ranger_et",0.57961193986533
"erp","T_cell","CREB3L4","ranger_et",0.620240900320141
"erp","T_cell","TFAP2C","ranger_et",0.640875022407129
"erp","T_cell","NR4A3","ranger_et",0.587270068671906
"erp","T_cell","BATF","ranger_et",0.669477132267171
"erp","T_cell","NR4A1","ranger_et",0.64405164352193
"erp","T_cell","AR","ranger_et",0.726463107264309
"erp","T_cell","JUNB","ranger_et",0.630077848038279
"erp","T_cell","ZNF768","ranger_et",0.602317554618513
"erp","T_cell","FOXP4","ranger_et",0.687592503308615
"erp","T_cell","THRB","ranger_et",0.603008447734733
"erp","T_cell","IRF8","ranger_et",0.614846487178463
"erp","T_cell","JUN","ranger_et",0.751197520604235
"erp","T_cell","BHLHE22","ranger_et",0.642569116757203
"erp","T_cell","ID3","ranger_et",0.674344288259442
"erp","T_cell","TBX2","ranger_et",0.637205116136905
"erp","T_cell","MYC","ranger_et",0.645153077759351
"erp","T_cell","ID2","ranger_et",0.686566856882824
"erp","T_cell","FOSB","ranger_et",0.695704612833795
"erp","T_cell","SIX5","ranger_et",0.622321644928425
"erp","T_cell","MAF","ranger_et",0.70956916528503
"erp","T_cell","ESR1","ranger_et",0.685165313656508
"erp","T_cell","STAT1","ranger_et",0.694906505608945
"erp","T_cell","HES1","ranger_et",0.620118765575779
"erp","T_cell","GATA3","ranger_et",0.63910959812279
"erp","T_cell","PAX5","ranger_et",0.638859235086401
"erp","T_cell","ELF5","ranger_et",0.606010385362381
"erp","T_cell","SALL4","ranger_et",0.696403307929569
"erp","T_cell","EOMES","ranger_et",0.632315907801081
"erp","T_cell","FOS","ranger_et",0.618029507328511
"erp","T_cell","EGR1","ranger_et",0.68821166774598
"erp","T_cell","ATF3","ranger_et",0.675889459915614
"erp","T_cell","IRF1","ranger_et",0.657502457470524
"erp","T_cell","KLF2","ranger_et",0.628649944256955
"erp","T_cell","NR3C1","ranger_et",0.666335894199591
"erp","T_cell","NR4A2","ranger_et",0.655055740464495
"erp","T_cell","MEIS3","ranger_et",0.684849525033511
"erp","T_cell","LHX6","ranger_et",0.640361430584257
"erp","T_cell","FOXA1","xgboost",0.753234473353758
"erp","T_cell","TFAP2A","xgboost",0.725383099813527
"erp","T_cell","RORC","xgboost",0.683310068120285
"erp","T_cell","MEF2C","xgboost",0.719721142151435
"erp","T_cell","MSX2","xgboost",0.614549434804587
"erp","T_cell","CREB3L1","xgboost",0.633987877172288
"erp","T_cell","NFIB","xgboost",0.617050767236713
"erp","T_cell","PRDM1","xgboost",0.742649881911653
"erp","T_cell","IRF7","xgboost",0.335388307349825
"erp","T_cell","TGIF1","xgboost",0.566726876079279
"erp","T_cell","TCF7","xgboost",0.561085155110476
"erp","T_cell","CREM","xgboost",0.594671957292677
"erp","T_cell","EBF1","xgboost",0.70168290574291
"erp","T_cell","GLI3","xgboost",0.534606938125389
"erp","T_cell","EGR3","xgboost",0.647547287307432
"erp","T_cell","ZBTB6","xgboost",0.542176681527657
"erp","T_cell","ELF3","xgboost",0.64299399161378
"erp","T_cell","FOXP3","xgboost",0.695860795267437
"erp","T_cell","MYBL2","xgboost",0.597956618550093
"erp","T_cell","LEF1","xgboost",0.63528810611135
"erp","T_cell","NR2F1","xgboost",0.592542858026976
"erp","T_cell","IRF4","xgboost",0.691532423842202
"erp","T_cell","IKZF2","xgboost",0.580623734860437
"erp","T_cell","FOXC2","xgboost",0.711062866080273
"erp","T_cell","NFATC4","xgboost",0.64783984987304
"erp","T_cell","ZNF467","xgboost",0.64560879889444
"erp","T_cell","ZNF683","xgboost",0.586264244299395
"erp","T_cell","MAFB","xgboost",0.702242312548643
"erp","T_cell","MYBL1","xgboost",0.716675372895806
"erp","T_cell","ERG","xgboost",0.640802914298046
"erp","T_cell","HES4","xgboost",0.667778663799843
"erp","T_cell","HIC1","xgboost",0.633284209188449
"erp","T_cell","SPI1","xgboost",0.712931613761158
"erp","T_cell","ETV7","xgboost",0.702005859689921
"erp","T_cell","EHF","xgboost",0.654985135278025
"erp","T_cell","CREB3L4","xgboost",0.677887930886324
"erp","T_cell","TFAP2C","xgboost",0.694517016503638
"erp","T_cell","NR4A3","xgboost",0.629385427923962
"erp","T_cell","BATF","xgboost",0.71369963554272
"erp","T_cell","NR4A1","xgboost",0.667795434143339
"erp","T_cell","AR","xgboost",0.761561115367254
"erp","T_cell","JUNB","xgboost",0.687974728418389
"erp","T_cell","ZNF768","xgboost",0.644537888161098
"erp","T_cell","FOXP4","xgboost",0.734782477041382
"erp","T_cell","THRB","xgboost",0.659662870696228
"erp","T_cell","IRF8","xgboost",0.645886246111441
"erp","T_cell","JUN","xgboost",0.795651817154654
"erp","T_cell","BHLHE22","xgboost",0.663153421219771
"erp","T_cell","ID3","xgboost",0.723076818934708
"erp","T_cell","TBX2","xgboost",0.657634159340423
"erp","T_cell","MYC","xgboost",0.703862377346476
"erp","T_cell","ID2","xgboost",0.734769074179578
"erp","T_cell","FOSB","xgboost",0.731903555932281
"erp","T_cell","SIX5","xgboost",0.651148944576751
"erp","T_cell","MAF","xgboost",0.764830858498377
"erp","T_cell","ESR1","xgboost",0.751288880926348
"erp","T_cell","STAT1","xgboost",0.751940823189185
"erp","T_cell","HES1","xgboost",0.676052028372256
"erp","T_cell","GATA3","xgboost",0.670944084333425
"erp","T_cell","PAX5","xgboost",0.692209419876976
"erp","T_cell","ELF5","xgboost",0.668774372472143
"erp","T_cell","SALL4","xgboost",0.740570454972728
"erp","T_cell","EOMES","xgboost",0.677127083724601
"erp","T_cell","FOS","xgboost",0.663709178113987
"erp","T_cell","EGR1","xgboost",0.732168918151439
"erp","T_cell","ATF3","xgboost",0.719708298220705
"erp","T_cell","IRF1","xgboost",0.711110908966634
"erp","T_cell","KLF2","xgboost",0.686015101081437
"erp","T_cell","NR3C1","xgboost",0.724836003279987
"erp","T_cell","NR4A2","xgboost",0.701259213171994
"erp","T_cell","MEIS3","xgboost",0.702753527313452
"erp","T_cell","LHX6","xgboost",0.657028789398696
"erp","T_cell","FOXA1","mars",0.722156619946884
"erp","T_cell","TFAP2A","mars",0.689621402126099
