"dataset","cluster","tf","method","cv_r2"
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF11","xgboost",0.866801164520357
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","BCL11A","xgboost",0.903479727893418
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZBTB7C","xgboost",0.8850129307287
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","JUNB","xgboost",0.904979028275125
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","FOS","xgboost",0.892611467475028
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ELF2","xgboost",0.868854117105529
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF467","xgboost",0.893655071690633
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF12","xgboost",0.887109100175999
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","STAT2","xgboost",0.903621036134181
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","BCLAF1","xgboost",0.890449011149203
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","IRF9","xgboost",0.91141564198796
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","E2F2","xgboost",0.870365640385261
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF2","xgboost",0.873649690593594
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF4","xgboost",0.892736164054447
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","STAT1","xgboost",0.923654371248859
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","E2F1","mars",0.75037285185319
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","JUND","mars",0.823633255157534
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","HES4","mars",0.71693720575927
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ELK3","mars",0.820148602268795
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","TCF3","mars",0.843451464048596
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","HINFP","mars",0.820747195309537
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","AR","mars",0.827368467308085
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","TAF1","mars",0.626373425649967
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MYBL1","mars",0.797509594357148
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF335","mars",0.817329482484307
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF331","mars",0.804053166319483
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF76","mars",0.7330831628994
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","CREM","mars",0.687013657573968
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MEF2B","mars",0.799979610409072
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","RORA","mars",0.753453489700868
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","SMAD2","mars",0.735591070742406
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ARID2","mars",0.745143313706199
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MBTPS2","mars",0.633339388674339
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NFIL3","mars",0.704790756050965
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZBTB16","mars",0.726751839801133
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","LEF1","mars",0.720292406205175
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","HOXA10","mars",0.690787582398246
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZFX","mars",0.539863301514334
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","OLIG1","mars",0.71369755905091
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","CEBPA","mars",0.491124163225547
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","IKZF3","mars",0.718492130334568
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ITGB2","mars",0.717025990594954
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","IKZF2","mars",0.677076847412513
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","IKZF1","mars",0.746004364353672
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NFAT5","mars",0.785551360753697
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF667","mars",0.769980105835251
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF322","mars",0.796442338059967
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","FOXJ3","mars",0.759929015224406
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","TCF4","mars",0.818817131940495
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","POU2F1","mars",0.662719595301392
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF683","mars",0.821094836502846
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NFYB","mars",0.78900153767935
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","LMO2","mars",0.824048888559783
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","FOXP1","mars",0.841730981857896
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ARID3A","mars",0.848695722155986
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NFIA","mars",0.824592639344528
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","RFX3","mars",0.844625689786868
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","RUNX3","mars",0.824217392440283
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","UBP1","mars",0.821811080764045
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZBTB7B","mars",0.813691565484701
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MLXIP","mars",0.809751013974991
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","IRF4","mars",0.84185251546051
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","HIVEP3","mars",0.822534397204647
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MAFG","mars",0.846414649184397
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","SIX5","mars",0.848780881633003
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NFKB1","mars",0.795254682684745
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","FOXO3","mars",0.851419270735739
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","HIVEP2","mars",0.828372915964935
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","PLAG1","mars",0.825929101049305
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF274","mars",0.835618599686874
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NR4A2","mars",0.801422124309284
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","FOSL2","mars",0.832817776257464
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","POU2F2","mars",0.862761948427007
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","VEZF1","mars",0.803289951231759
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NFATC1","mars",0.832200084569855
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF10","mars",0.803374090460418
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","BCL3","mars",0.862348998481115
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","JUN","mars",0.7970159387613
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MNT","mars",0.818396226092114
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","GLIS3","mars",0.820065998260565
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NR4A1","mars",0.84392038694302
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NFE2L2","mars",0.814404329393419
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF3","mars",0.824111588606382
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","BDP1","mars",0.842923687936524
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","GATA3","mars",0.849570257167462
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZBTB33","mars",0.813552950630021
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","STAT5B","mars",0.832076322621238
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","FOSB","mars",0.835597188411517
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","CREB3L4","mars",0.834955590207446
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","CLOCK","mars",0.859688590261546
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ID2","mars",0.845906072678676
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MTF1","mars",0.842583893240456
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ELF3","mars",0.833583709787474
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","EGR2","mars",0.803815910374919
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","IRF1","mars",0.855259059895048
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZBTB17","mars",0.79227316023414
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MEF2C","mars",0.829586679405865
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MAFK","mars",0.847819343677428
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NR3C2","mars",0.869110190219102
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","EP300","mars",0.841365193749204
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","HOXC9","mars",0.86696556370163
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MAFB","mars",0.847981137490857
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","POLR3A","mars",0.831118325767063
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF6","mars",0.819433983425056
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ATF1","mars",0.863273145639319
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","REL","mars",0.852440322415987
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","TP53","mars",0.841892857362811
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NANOG","mars",0.850601209712652
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ESR2","mars",0.860979337196338
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MAF","mars",0.861191177548388
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","PRDM1","mars",0.865744775727677
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF11","mars",0.833903204861677
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","BCL11A","mars",0.86768380048011
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZBTB7C","mars",0.847974848498516
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","JUNB","mars",0.868053174676499
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","FOS","mars",0.833896951388916
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ELF2","mars",0.818802976371483
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF467","mars",0.856698244553999
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF12","mars",0.836690560196156
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","STAT2","mars",0.855997327639145
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","BCLAF1","mars",0.846360551988444
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","IRF9","mars",0.880345057729934
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","E2F2","mars",0.8204447664915
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF2","mars",0.840354001050744
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF4","mars",0.851537981193572
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","STAT1","mars",0.889940105242801
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","E2F1","svm_rbf",0.835049531082214
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","JUND","svm_rbf",0.876502711317798
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","HES4","svm_rbf",0.831154710701614
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ELK3","svm_rbf",0.883092955631583
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","TCF3","svm_rbf",0.887842567564923
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","HINFP","svm_rbf",0.868438874033089
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","AR","svm_rbf",0.866808716530778
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","TAF1","svm_rbf",0.753027804034317
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MYBL1","svm_rbf",0.847669678929476
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF335","svm_rbf",0.869687981268625
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF331","svm_rbf",0.831472142247103
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF76","svm_rbf",0.817216132542932
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","CREM","svm_rbf",0.792612771174949
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MEF2B","svm_rbf",0.852636254217219
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","RORA","svm_rbf",0.820152417850061
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","SMAD2","svm_rbf",0.822964796287107
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ARID2","svm_rbf",0.798278284112481
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MBTPS2","svm_rbf",0.755134813210659
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NFIL3","svm_rbf",0.772415794039884
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZBTB16","svm_rbf",0.749766010969344
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","LEF1","svm_rbf",0.764538241445362
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","HOXA10","svm_rbf",0.770208175372364
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZFX","svm_rbf",0.662370890268412
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","OLIG1","svm_rbf",0.788637902359503
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","CEBPA","svm_rbf",0.737525069491679
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","IKZF3","svm_rbf",0.787615957992764
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ITGB2","svm_rbf",0.815724151390117
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","IKZF2","svm_rbf",0.814667489368212
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","IKZF1","svm_rbf",0.795136541567047
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NFAT5","svm_rbf",0.833112732564475
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF667","svm_rbf",0.832322007214856
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF322","svm_rbf",0.855069539024262
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","FOXJ3","svm_rbf",0.84544183887958
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","TCF4","svm_rbf",0.873826445064731
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","POU2F1","svm_rbf",0.819933731206032
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF683","svm_rbf",0.865710984333003
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NFYB","svm_rbf",0.840589461692758
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","LMO2","svm_rbf",0.864340313136029
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","FOXP1","svm_rbf",0.866425638845274
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ARID3A","svm_rbf",0.885676776312316
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NFIA","svm_rbf",0.861105179675107
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","RFX3","svm_rbf",0.88537028799352
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","RUNX3","svm_rbf",0.856974069222431
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","UBP1","svm_rbf",0.866649928142486
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZBTB7B","svm_rbf",0.872321036464269
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MLXIP","svm_rbf",0.86218283066798
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","IRF4","svm_rbf",0.880369645617317
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","HIVEP3","svm_rbf",0.856969802586927
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MAFG","svm_rbf",0.887824240224665
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","SIX5","svm_rbf",0.877089610064291
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NFKB1","svm_rbf",0.880240754721439
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","FOXO3","svm_rbf",0.877304952070552
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","HIVEP2","svm_rbf",0.856552120750849
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","PLAG1","svm_rbf",0.873860006589808
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF274","svm_rbf",0.886327475214954
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NR4A2","svm_rbf",0.85273730816725
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","FOSL2","svm_rbf",0.878933826959339
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","POU2F2","svm_rbf",0.888476782895857
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","VEZF1","svm_rbf",0.842358224276178
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NFATC1","svm_rbf",0.876958616632588
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF10","svm_rbf",0.867514077672442
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","BCL3","svm_rbf",0.889578763999316
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","JUN","svm_rbf",0.869126422128712
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MNT","svm_rbf",0.870024189258673
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","GLIS3","svm_rbf",0.862235174863677
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NR4A1","svm_rbf",0.887524327361486
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NFE2L2","svm_rbf",0.879779184876718
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF3","svm_rbf",0.872069499882705
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","BDP1","svm_rbf",0.890577313484344
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","GATA3","svm_rbf",0.887008331276669
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZBTB33","svm_rbf",0.866140104720773
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","STAT5B","svm_rbf",0.891661476606327
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","FOSB","svm_rbf",0.878163736235158
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","CREB3L4","svm_rbf",0.890513161716788
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","CLOCK","svm_rbf",0.893310879024836
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ID2","svm_rbf",0.889236593322271
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MTF1","svm_rbf",0.87472097911799
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ELF3","svm_rbf",0.890472300282199
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","EGR2","svm_rbf",0.872170103667158
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","IRF1","svm_rbf",0.904696024261548
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZBTB17","svm_rbf",0.835940557956711
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MEF2C","svm_rbf",0.876276864468082
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MAFK","svm_rbf",0.878961383051703
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NR3C2","svm_rbf",0.902797909741448
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","EP300","svm_rbf",0.895495891085332
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","HOXC9","svm_rbf",0.883676294172505
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MAFB","svm_rbf",0.898278351169359
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","POLR3A","svm_rbf",0.878403214966879
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF6","svm_rbf",0.853972832664692
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ATF1","svm_rbf",0.90274140178411
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","REL","svm_rbf",0.894473952368687
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","TP53","svm_rbf",0.896145847511744
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","NANOG","svm_rbf",0.887379566087884
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ESR2","svm_rbf",0.900679054900108
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","MAF","svm_rbf",0.904484122712726
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","PRDM1","svm_rbf",0.900906851380357
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF11","svm_rbf",0.870419240258705
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","BCL11A","svm_rbf",0.90589816594168
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZBTB7C","svm_rbf",0.88800445952394
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","JUNB","svm_rbf",0.907983955018475
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","FOS","svm_rbf",0.894745585090033
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ELF2","svm_rbf",0.881470444737748
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","ZNF467","svm_rbf",0.889917839139957
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF12","svm_rbf",0.88123310015677
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","STAT2","svm_rbf",0.908989625170435
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","BCLAF1","svm_rbf",0.894527610155335
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","IRF9","svm_rbf",0.910355612415088
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","E2F2","svm_rbf",0.873998658671945
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF2","svm_rbf",0.855352555321118
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","KLF4","svm_rbf",0.888048116627964
"cz_influenza","CD8_minus_positive_comma_alpha_minus_beta_T_cell","STAT1","svm_rbf",0.920989589819122
"cz_influenza","classical_monocyte","POU2F2","ranger_et",0.851479481741116
"cz_influenza","classical_monocyte","PAX5","ranger_et",0.847628522658518
"cz_influenza","classical_monocyte","TAL1","ranger_et",0.839889721956551
"cz_influenza","classical_monocyte","NRF1","ranger_et",0.834317627281961
"cz_influenza","classical_monocyte","ERF","ranger_et",0.833387538402288
"cz_influenza","classical_monocyte","ERG","ranger_et",0.83821097720983
"cz_influenza","classical_monocyte","FOXJ2","ranger_et",0.854922708071217
"cz_influenza","classical_monocyte","PPARG","ranger_et",0.860697389224867
"cz_influenza","classical_monocyte","MECP2","ranger_et",0.808544558553693
"cz_influenza","classical_monocyte","MLXIPL","ranger_et",0.817816890294692
"cz_influenza","classical_monocyte","TFDP1","ranger_et",0.786459510831268
"cz_influenza","classical_monocyte","MTF1","ranger_et",0.817817762796999
"cz_influenza","classical_monocyte","HES1","ranger_et",0.807438862344502
"cz_influenza","classical_monocyte","ARID3B","ranger_et",0.819012718808827
"cz_influenza","classical_monocyte","RUNX1","ranger_et",0.8206519644189
"cz_influenza","classical_monocyte","KLF4","ranger_et",0.813081100280123
"cz_influenza","classical_monocyte","ZNF350","ranger_et",0.797937047254597
"cz_influenza","classical_monocyte","ETV6","ranger_et",0.794922766035113
"cz_influenza","classical_monocyte","YBX1","ranger_et",0.69111029368518
"cz_influenza","classical_monocyte","PTEN","ranger_et",0.722564670672901
"cz_influenza","classical_monocyte","GMEB2","ranger_et",0.653471648327966
"cz_influenza","classical_monocyte","HIF1A","ranger_et",0.728572434991465
"cz_influenza","classical_monocyte","ZNF394","ranger_et",0.644023554647377
"cz_influenza","classical_monocyte","ZBTB16","ranger_et",0.700865768954247
"cz_influenza","classical_monocyte","HES2","ranger_et",0.728875632737104
"cz_influenza","classical_monocyte","DDIT3","ranger_et",0.74631246744938
"cz_influenza","classical_monocyte","HOXA5","ranger_et",0.674876358956263
"cz_influenza","classical_monocyte","MEF2D","ranger_et",0.736272441125242
"cz_influenza","classical_monocyte","TFCP2L1","ranger_et",0.74691473338044
"cz_influenza","classical_monocyte","HBP1","ranger_et",0.738004311534171
