"dataset","cluster","tf","method","cv_r2"
"covid","Platelets","FOSL1","xgboost",0.461961770611308
"covid","Platelets","DBP","xgboost",0.46937704990527
"covid","Platelets","ZNF35","xgboost",0.348304356810255
"covid","Platelets","GLI3","xgboost",0.42176698456658
"covid","Platelets","FOXP3","xgboost",0.390990343318827
"covid","Platelets","BATF","xgboost",0.466121493578908
"covid","Platelets","RARA","xgboost",0.430703672329275
"covid","Platelets","MYEF2","xgboost",0.433226673335228
"covid","Platelets","FOXP4","xgboost",0.445046359458474
"covid","Platelets","PAX8","xgboost",0.470777590001345
"covid","Platelets","EGR1","xgboost",0.431599777128356
"covid","Platelets","MAX","xgboost",0.443360808542618
"covid","Platelets","FOS","xgboost",0.528368145794123
"covid","Platelets","BHLHE40","xgboost",0.60628275145906
"covid","Platelets","ELF1","mars",0.38646466739644
"covid","Platelets","MYC","mars",0.49363326295602
"covid","Platelets","YY1","mars",0.456597271093431
"covid","Platelets","TBX19","mars",0.379896935483767
"covid","Platelets","TCF3","mars",0.405487311751716
"covid","Platelets","TP53","mars",0.43785494128703
"covid","Platelets","ELF4","mars",0.375156386626107
"covid","Platelets","SPIB","mars",0.335458155414093
"covid","Platelets","SP4","mars",0.471999927060456
"covid","Platelets","POLR2A","mars",0.436692476693374
"covid","Platelets","PRDM1","mars",0.427145805174906
"covid","Platelets","ETV2","mars",0.459398713889969
"covid","Platelets","KLF13","mars",0.423367357102354
"covid","Platelets","KLF3","mars",0.114795639819063
"covid","Platelets","JUN","mars",0.355594524840834
"covid","Platelets","USF2","mars",0.404869627958129
"covid","Platelets","RUNX1","mars",0.427129620094421
"covid","Platelets","EWSR1","mars",-0.098269778576584
"covid","Platelets","LYL1","mars",0.427722204428588
"covid","Platelets","ZNF394","mars",-0.0300136021921624
"covid","Platelets","FOSL1","mars",0.140970120737512
"covid","Platelets","DBP","mars",0.345586830878457
"covid","Platelets","ZNF35","mars",0.247902058539446
"covid","Platelets","GLI3","mars",0.0078421439885733
"covid","Platelets","FOXP3","mars",0.20173559469749
"covid","Platelets","BATF","mars",0.344653533158156
"covid","Platelets","RARA","mars",0.372252742895221
"covid","Platelets","MYEF2","mars",0.36415494839263
"covid","Platelets","FOXP4","mars",0.401654085963837
"covid","Platelets","PAX8","mars",0.325058524562446
"covid","Platelets","EGR1","mars",0.339843419601719
"covid","Platelets","MAX","mars",0.357306436530928
"covid","Platelets","FOS","mars",0.483598609007763
"covid","Platelets","BHLHE40","mars",0.583094633703213
"covid","Platelets","ELF1","svm_rbf",0.503867840153338
"covid","Platelets","MYC","svm_rbf",0.518883670860471
"covid","Platelets","YY1","svm_rbf",0.49846481024307
"covid","Platelets","TBX19","svm_rbf",0.482019449867968
"covid","Platelets","TCF3","svm_rbf",0.520319373264036
"covid","Platelets","TP53","svm_rbf",0.509438040905534
"covid","Platelets","ELF4","svm_rbf",0.452261229914927
"covid","Platelets","SPIB","svm_rbf",0.460859268726576
"covid","Platelets","SP4","svm_rbf",0.495694922209144
"covid","Platelets","POLR2A","svm_rbf",0.502446612131066
"covid","Platelets","PRDM1","svm_rbf",0.47352730923653
"covid","Platelets","ETV2","svm_rbf",0.524825809155009
"covid","Platelets","KLF13","svm_rbf",0.491071375184978
"covid","Platelets","KLF3","svm_rbf",0.504101408816435
"covid","Platelets","JUN","svm_rbf",0.462966532141029
"covid","Platelets","USF2","svm_rbf",0.536889198123967
"covid","Platelets","RUNX1","svm_rbf",0.481451176228762
"covid","Platelets","EWSR1","svm_rbf",0.457086415518061
"covid","Platelets","LYL1","svm_rbf",0.496597809643181
"covid","Platelets","ZNF394","svm_rbf",0.470983868227434
"covid","Platelets","FOSL1","svm_rbf",0.469999578340741
"covid","Platelets","DBP","svm_rbf",0.440191975031524
"covid","Platelets","ZNF35","svm_rbf",0.389140183567891
"covid","Platelets","GLI3","svm_rbf",0.447091378695665
"covid","Platelets","FOXP3","svm_rbf",0.40806740342895
"covid","Platelets","BATF","svm_rbf",0.466078812022315
"covid","Platelets","RARA","svm_rbf",0.444710808903548
"covid","Platelets","MYEF2","svm_rbf",0.418548667195374
"covid","Platelets","FOXP4","svm_rbf",0.463058515978795
"covid","Platelets","PAX8","svm_rbf",0.461399026294214
"covid","Platelets","EGR1","svm_rbf",0.45118774764266
"covid","Platelets","MAX","svm_rbf",0.467904355618047
"covid","Platelets","FOS","svm_rbf",0.554204519060028
"covid","Platelets","BHLHE40","svm_rbf",0.606655697733167
"covid","cDC2","NR2C2","ranger_et",0.671848142670306
"covid","cDC2","CEBPB","ranger_et",0.722731408886743
"covid","cDC2","NFKB1","ranger_et",0.831371408115164
"covid","cDC2","ETS1","ranger_et",0.668722347881918
"covid","cDC2","ELF1","ranger_et",0.770096625955932
"covid","cDC2","FOXP1","ranger_et",0.848213172714779
"covid","cDC2","PAX8","ranger_et",0.635777965542706
"covid","cDC2","REL","ranger_et",0.698984597914383
"covid","cDC2","KLF3","ranger_et",0.723182209565322
"covid","cDC2","ZNF331","ranger_et",0.794493352241136
"covid","cDC2","ATF4","ranger_et",0.821783974995977
"covid","cDC2","NFIL3","ranger_et",0.792422143412067
"covid","cDC2","ZBTB1","ranger_et",0.791765258341281
"covid","cDC2","TFDP2","ranger_et",0.787688836331525
"covid","cDC2","CEBPD","ranger_et",0.793462888127683
"covid","cDC2","ETV3","ranger_et",0.673961588503166
"covid","cDC2","KLF9","ranger_et",0.793510846123163
"covid","cDC2","E2F7","ranger_et",0.74879944054609
"covid","cDC2","NR4A3","ranger_et",0.719117824997017
"covid","cDC2","EP300","ranger_et",0.675040125931923
"covid","cDC2","FOXN2","ranger_et",0.791303126626943
"covid","cDC2","NR2C2","xgboost",0.795721974933358
"covid","cDC2","CEBPB","xgboost",0.852014505450951
"covid","cDC2","NFKB1","xgboost",0.894413619930385
"covid","cDC2","ETS1","xgboost",0.796858161367083
"covid","cDC2","ELF1","xgboost",0.862477494330246
"covid","cDC2","FOXP1","xgboost",0.889244250824038
"covid","cDC2","PAX8","xgboost",0.746932489729023
"covid","cDC2","REL","xgboost",0.807342277397797
"covid","cDC2","KLF3","xgboost",0.825179160108308
"covid","cDC2","ZNF331","xgboost",0.840067452452122
"covid","cDC2","ATF4","xgboost",0.860759249272669
"covid","cDC2","NFIL3","xgboost",0.839313910278134
"covid","cDC2","ZBTB1","xgboost",0.853008083763972
"covid","cDC2","TFDP2","xgboost",0.849708053984642
"covid","cDC2","CEBPD","xgboost",0.825882207815394
"covid","cDC2","ETV3","xgboost",0.800156166720237
"covid","cDC2","KLF9","xgboost",0.841633383811677
"covid","cDC2","E2F7","xgboost",0.84998564819786
"covid","cDC2","NR4A3","xgboost",0.816517925909721
"covid","cDC2","EP300","xgboost",0.80165464522237
"covid","cDC2","FOXN2","xgboost",0.854036594605074
"covid","cDC2","NR2C2","mars",0.700012279095452
"covid","cDC2","CEBPB","mars",0.796279734293236
"covid","cDC2","NFKB1","mars",0.87137271151865
"covid","cDC2","ETS1","mars",0.708586444464403
"covid","cDC2","ELF1","mars",0.799754664044454
"covid","cDC2","FOXP1","mars",0.863636220573524
"covid","cDC2","PAX8","mars",0.642921862321345
"covid","cDC2","REL","mars",0.732928066182095
"covid","cDC2","KLF3","mars",0.770420000043318
"covid","cDC2","ZNF331","mars",0.788022850837771
"covid","cDC2","ATF4","mars",0.815521096794665
"covid","cDC2","NFIL3","mars",0.794596074475793
"covid","cDC2","ZBTB1","mars",0.821027691326435
"covid","cDC2","TFDP2","mars",0.820268538027949
"covid","cDC2","CEBPD","mars",0.750099508962519
"covid","cDC2","ETV3","mars",0.681215995372664
"covid","cDC2","KLF9","mars",0.794770041425927
"covid","cDC2","E2F7","mars",0.811106890775056
"covid","cDC2","NR4A3","mars",0.720305421024905
"covid","cDC2","EP300","mars",0.71596468043357
"covid","cDC2","FOXN2","mars",0.816370945257629
"covid","cDC2","NR2C2","svm_rbf",0.83020349198699
"covid","cDC2","CEBPB","svm_rbf",0.884226291751239
"covid","cDC2","NFKB1","svm_rbf",0.917800207815233
"covid","cDC2","ETS1","svm_rbf",0.790274575273473
"covid","cDC2","ELF1","svm_rbf",0.8637344285346
"covid","cDC2","FOXP1","svm_rbf",0.899577481764269
"covid","cDC2","PAX8","svm_rbf",0.788941722877374
"covid","cDC2","REL","svm_rbf",0.827339575268993
"covid","cDC2","KLF3","svm_rbf",0.858887346980796
"covid","cDC2","ZNF331","svm_rbf",0.858729164368247
"covid","cDC2","ATF4","svm_rbf",0.873371081673135
"covid","cDC2","NFIL3","svm_rbf",0.86681243455777
"covid","cDC2","ZBTB1","svm_rbf",0.859691900733426
"covid","cDC2","TFDP2","svm_rbf",0.864748220441864
"covid","cDC2","CEBPD","svm_rbf",0.848828699198944
"covid","cDC2","ETV3","svm_rbf",0.841056181641582
"covid","cDC2","KLF9","svm_rbf",0.856966575129962
"covid","cDC2","E2F7","svm_rbf",0.891300694398175
"covid","cDC2","NR4A3","svm_rbf",0.838629954431407
"covid","cDC2","EP300","svm_rbf",0.841352240749006
"covid","cDC2","FOXN2","svm_rbf",0.864231142223506
"covid","pDC","JUNB","ranger_et",0.737670086505752
"covid","pDC","YY1","ranger_et",0.478639646004582
"covid","pDC","GATA3","ranger_et",0.718086568860927
"covid","pDC","CEBPZ","ranger_et",0.607524594046262
"covid","pDC","IRF8","ranger_et",0.708968491002844
"covid","pDC","ZBTB16","ranger_et",0.537258227863865
"covid","pDC","ZFHX3","ranger_et",0.664254414569033
"covid","pDC","ZBTB18","ranger_et",0.666745478108209
"covid","pDC","MYBL2","ranger_et",0.690036793875659
"covid","pDC","BCL11B","ranger_et",0.587917789051731
"covid","pDC","SP100","ranger_et",0.670693800727535
"covid","pDC","TCF4","ranger_et",0.693583809568975
"covid","pDC","MYEF2","ranger_et",0.682044266557211
"covid","pDC","CREB5","ranger_et",0.664231926779188
"covid","pDC","NFE2L2","ranger_et",0.742943714365667
"covid","pDC","IKZF1","ranger_et",0.730225534449257
"covid","pDC","CUX2","ranger_et",0.628170301040803
"covid","pDC","MYB","ranger_et",0.666883848895387
"covid","pDC","SMARCA5","ranger_et",0.544407204373532
"covid","pDC","HIVEP2","ranger_et",0.738365065919266
"covid","pDC","CREB3","ranger_et",0.715915948531091
"covid","pDC","IRF7","ranger_et",0.732414387241741
"covid","pDC","FOXP1","ranger_et",0.683892942555456
"covid","pDC","NFE2","ranger_et",0.758168742586931
"covid","pDC","HOXB4","ranger_et",0.581671218910152
"covid","pDC","MYBL1","ranger_et",0.65051938496457
"covid","pDC","CUX1","ranger_et",0.657859525183995
"covid","pDC","HIVEP1","ranger_et",0.717603964119347
"covid","pDC","XBP1","ranger_et",0.742330597370632
"covid","pDC","BCLAF1","ranger_et",0.585346220520772
"covid","pDC","NFAT5","ranger_et",0.678191640746982
"covid","pDC","CEBPD","ranger_et",0.691277694501659
"covid","pDC","CTCF","ranger_et",0.744222097305108
"covid","pDC","ZBTB1","ranger_et",0.687534235048794
"covid","pDC","AR","ranger_et",0.729585108945154
"covid","pDC","THRA","ranger_et",0.688437696510198
"covid","pDC","REST","ranger_et",0.717423257071212
"covid","pDC","ZBTB7A","ranger_et",0.664578603294959
"covid","pDC","RUNX2","ranger_et",0.649841201724717
"covid","pDC","IRF1","ranger_et",0.715529928367776
"covid","pDC","IRF4","ranger_et",0.720974956481645
"covid","pDC","TP53","ranger_et",0.643301295548387
"covid","pDC","FOSB","ranger_et",0.750572749633825
"covid","pDC","IRF9","ranger_et",0.691207008685127
"covid","pDC","STAT1","ranger_et",0.691657333152045
"covid","pDC","JUNB","xgboost",0.798690438138115
"covid","pDC","YY1","xgboost",0.52432218645914
"covid","pDC","GATA3","xgboost",0.781884189850655
"covid","pDC","CEBPZ","xgboost",0.673475738404644
"covid","pDC","IRF8","xgboost",0.757199910203607
"covid","pDC","ZBTB16","xgboost",0.582115832936361
"covid","pDC","ZFHX3","xgboost",0.710618428077731
"covid","pDC","ZBTB18","xgboost",0.721462978513808
"covid","pDC","MYBL2","xgboost",0.735679384493329
"covid","pDC","BCL11B","xgboost",0.659040429134051
"covid","pDC","SP100","xgboost",0.72497816611204
"covid","pDC","TCF4","xgboost",0.763503248087527
"covid","pDC","MYEF2","xgboost",0.713281619356899
"covid","pDC","CREB5","xgboost",0.713019275409003
"covid","pDC","NFE2L2","xgboost",0.829839214480876
"covid","pDC","IKZF1","xgboost",0.790220905249002
"covid","pDC","CUX2","xgboost",0.67773466875253
"covid","pDC","MYB","xgboost",0.745720581199327
"covid","pDC","SMARCA5","xgboost",0.61970522242096
"covid","pDC","HIVEP2","xgboost",0.798413945557827
"covid","pDC","CREB3","xgboost",0.793586918930417
"covid","pDC","IRF7","xgboost",0.798167823695213
"covid","pDC","FOXP1","xgboost",0.718730206073736
"covid","pDC","NFE2","xgboost",0.819831712327076
"covid","pDC","HOXB4","xgboost",0.63541161204905
"covid","pDC","MYBL1","xgboost",0.698638050334914
"covid","pDC","CUX1","xgboost",0.719826301891063
"covid","pDC","HIVEP1","xgboost",0.778834656135111
"covid","pDC","XBP1","xgboost",0.809281050570551
"covid","pDC","BCLAF1","xgboost",0.677427996285918
"covid","pDC","NFAT5","xgboost",0.749268635376489
"covid","pDC","CEBPD","xgboost",0.738401599741752
"covid","pDC","CTCF","xgboost",0.800506501301042
"covid","pDC","ZBTB1","xgboost",0.746462969450684
"covid","pDC","AR","xgboost",0.786350378376599
"covid","pDC","THRA","xgboost",0.769802489029406
"covid","pDC","REST","xgboost",0.783976808539866
"covid","pDC","ZBTB7A","xgboost",0.721768201788002
"covid","pDC","RUNX2","xgboost",0.725013213132252
"covid","pDC","IRF1","xgboost",0.782090386477524
"covid","pDC","IRF4","xgboost",0.785843777782385
"covid","pDC","TP53","xgboost",0.689776927020642
"covid","pDC","FOSB","xgboost",0.804095895637198
"covid","pDC","IRF9","xgboost",0.734055124224412
"covid","pDC","STAT1","xgboost",0.74554611645181
"covid","pDC","JUNB","mars",0.423776323205316
"covid","pDC","YY1","mars",0.0621597868256168
"covid","pDC","GATA3","mars",0.57653162440653
"covid","pDC","CEBPZ","mars",0.329003504522732
"covid","pDC","IRF8","mars",0.539687487446648
"covid","pDC","ZBTB16","mars",0.160301589661872
"covid","pDC","ZFHX3","mars",0.534260766831002
"covid","pDC","ZBTB18","mars",0.512534793501822
"covid","pDC","MYBL2","mars",0.493667591434437
"covid","pDC","BCL11B","mars",0.495339831666872
"covid","pDC","SP100","mars",0.500425100777192
"covid","pDC","TCF4","mars",0.682228415643842
"covid","pDC","MYEF2","mars",0.596774308329145
"covid","pDC","CREB5","mars",0.492489077583565
"covid","pDC","NFE2L2","mars",0.797318566043071
"covid","pDC","IKZF1","mars",0.638055647835329
"covid","pDC","CUX2","mars",0.387960193656936
"covid","pDC","MYB","mars",0.612543403908748
"covid","pDC","SMARCA5","mars",0.202511441763577
"covid","pDC","HIVEP2","mars",0.664332433287559
"covid","pDC","CREB3","mars",0.67712690767717
"covid","pDC","IRF7","mars",0.6802307537408
"covid","pDC","FOXP1","mars",0.55122400693254
"covid","pDC","NFE2","mars",0.477018222575276
"covid","pDC","HOXB4","mars",0.24893820070974
"covid","pDC","MYBL1","mars",0.58848502553589
"covid","pDC","CUX1","mars",0.502137273778994
"covid","pDC","HIVEP1","mars",0.597556606302881
"covid","pDC","XBP1","mars",0.661132643353698
"covid","pDC","BCLAF1","mars",0.508141789158599
"covid","pDC","NFAT5","mars",0.541200219828947
"covid","pDC","CEBPD","mars",0.564242252086169
"covid","pDC","CTCF","mars",0.651415029964292
"covid","pDC","ZBTB1","mars",0.647065838875712
"covid","pDC","AR","mars",0.552280007635975
"covid","pDC","THRA","mars",0.625708830880672
"covid","pDC","REST","mars",0.634822371760957
"covid","pDC","ZBTB7A","mars",0.624971492080255
"covid","pDC","RUNX2","mars",0.557724615155333
"covid","pDC","IRF1","mars",0.574575947224063
"covid","pDC","IRF4","mars",0.673346026865747
"covid","pDC","TP53","mars",0.451637882429753
"covid","pDC","FOSB","mars",0.655567918692944
"covid","pDC","IRF9","mars",0.513860197092028
"covid","pDC","STAT1","mars",0.580375356345794
"covid","pDC","JUNB","svm_rbf",0.846538381822508
"covid","pDC","YY1","svm_rbf",0.577452932023397
"covid","pDC","GATA3","svm_rbf",0.828469154242903
"covid","pDC","CEBPZ","svm_rbf",0.694765958701582
"covid","pDC","IRF8","svm_rbf",0.836808367799555
"covid","pDC","ZBTB16","svm_rbf",0.685408402896012
"covid","pDC","ZFHX3","svm_rbf",0.781319235702514
"covid","pDC","ZBTB18","svm_rbf",0.753194304550021
"covid","pDC","MYBL2","svm_rbf",0.800811865273029
"covid","pDC","BCL11B","svm_rbf",0.703972386030222
"covid","pDC","SP100","svm_rbf",0.75222745714448
"covid","pDC","TCF4","svm_rbf",0.8136954900565
"covid","pDC","MYEF2","svm_rbf",0.78667940678632
"covid","pDC","CREB5","svm_rbf",0.768672606158105
"covid","pDC","NFE2L2","svm_rbf",0.846969938699157
"covid","pDC","IKZF1","svm_rbf",0.817533409414948
"covid","pDC","CUX2","svm_rbf",0.770035020119498
"covid","pDC","MYB","svm_rbf",0.790362098299102
"covid","pDC","SMARCA5","svm_rbf",0.665546503394913
"covid","pDC","HIVEP2","svm_rbf",0.853214461088621
"covid","pDC","CREB3","svm_rbf",0.809217411442917
"covid","pDC","IRF7","svm_rbf",0.839280750339059
"covid","pDC","FOXP1","svm_rbf",0.777754967449659
"covid","pDC","NFE2","svm_rbf",0.858791682931385
"covid","pDC","HOXB4","svm_rbf",0.73492328265907
"covid","pDC","MYBL1","svm_rbf",0.780650396320639
"covid","pDC","CUX1","svm_rbf",0.784657666737534
"covid","pDC","HIVEP1","svm_rbf",0.825802887404517
"covid","pDC","XBP1","svm_rbf",0.84549270866946
"covid","pDC","BCLAF1","svm_rbf",0.680485070205158
"covid","pDC","NFAT5","svm_rbf",0.789686302187292
"covid","pDC","CEBPD","svm_rbf",0.790893352190043
"covid","pDC","CTCF","svm_rbf",0.858160735939378
"covid","pDC","ZBTB1","svm_rbf",0.794906672419258
"covid","pDC","AR","svm_rbf",0.83786038187365
"covid","pDC","THRA","svm_rbf",0.821379282586726
"covid","pDC","REST","svm_rbf",0.816023087359831
"covid","pDC","ZBTB7A","svm_rbf",0.742870978818553
"covid","pDC","RUNX2","svm_rbf",0.752756012917805
"covid","pDC","IRF1","svm_rbf",0.825061960418724
"covid","pDC","IRF4","svm_rbf",0.81185783932408
"covid","pDC","TP53","svm_rbf",0.749298532381145
"covid","pDC","FOSB","svm_rbf",0.860655529264991
"covid","pDC","IRF9","svm_rbf",0.765324552500227
"covid","pDC","STAT1","svm_rbf",0.782063224191945
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ZNF467","ranger_et",0.872159985219261
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOSB","ranger_et",0.864064172560969
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF10","ranger_et",0.900806266099429
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","YY1","ranger_et",0.827114153217758
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","RXRA","ranger_et",0.900357009870886
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","EGR1","ranger_et",0.688053965621103
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BDP1","ranger_et",0.862525790949099
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF9","ranger_et",0.86866793401934
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BHLHE40","ranger_et",0.882736260536655
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BCL3","ranger_et",0.826724927085078
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","SNAI1","ranger_et",0.870882649080625
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CREB5","ranger_et",0.866486110292807
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF13","ranger_et",0.835266105854381
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CEBPD","ranger_et",0.890537139968155
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","USF1","ranger_et",0.81174382492456
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF7","ranger_et",0.857532614813136
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BCLAF1","ranger_et",0.851071268995641
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","AHR","ranger_et",0.854292240212294
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CUX1","ranger_et",0.897817784798052
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","RUNX3","ranger_et",0.877730704917071
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MBD2","ranger_et",0.904185812252738
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","PRDM1","ranger_et",0.873894154502916
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ETV6","ranger_et",0.88658104216268
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","JUND","ranger_et",0.890040636250875
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","NFE2L2","ranger_et",0.897798195832399
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CREB1","ranger_et",0.836882054224318
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","HIVEP3","ranger_et",0.878233295182424
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ID1","ranger_et",0.868505489285717
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MLXIP","ranger_et",0.88605749867334
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","NR4A2","ranger_et",0.852722770284613
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MXI1","ranger_et",0.914882815158535
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","LMO2","ranger_et",0.909243375168211
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","XBP1","ranger_et",0.935498204988757
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MNT","ranger_et",0.890289618214814
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ATF4","ranger_et",0.881538356394794
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","IKZF1","ranger_et",0.90735746429172
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CEBPZ","ranger_et",0.884140677557379
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","RUNX1","ranger_et",0.889986172930012
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","HLX","ranger_et",0.917082714952407
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOSL2","ranger_et",0.905950303930102
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","GTF2I","ranger_et",0.873785572788797
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BATF","ranger_et",0.906620654616777
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ARID3A","ranger_et",0.925133829447547
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ID3","ranger_et",0.886467878444865
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","EGR3","ranger_et",0.888548063525671
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF11","ranger_et",0.905337545185018
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","POU2F2","ranger_et",0.896534391958905
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","JDP2","ranger_et",0.913994424707608
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXN2","ranger_et",0.90804478877659
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ETV7","ranger_et",0.902691947115013
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","MAFB","ranger_et",0.894771788771978
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXP1","ranger_et",0.920685900772729
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXN3","ranger_et",0.905306454178046
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","TCF4","ranger_et",0.887780369700082
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","THRA","ranger_et",0.905039929686318
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BACH1","ranger_et",0.918109279410397
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","NR3C1","ranger_et",0.870932563138495
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","SMARCA5","ranger_et",0.920443324406203
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","STAT3","ranger_et",0.915102382224906
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","GATA1","ranger_et",0.904459324547428
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CHD2","ranger_et",0.916561035059683
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOXO3","ranger_et",0.910491506420294
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ZNF143","ranger_et",0.924175768168607
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BCL11A","ranger_et",0.914239347003822
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","STAT1","ranger_et",0.91809239363882
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","IRF8","ranger_et",0.92476585991702
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","IRF2","ranger_et",0.905694398491462
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","STAT2","ranger_et",0.89491444495479
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","IRF7","ranger_et",0.894079562649919
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","ZNF467","xgboost",0.908632485510626
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","FOSB","xgboost",0.905793553327956
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF10","xgboost",0.926291446004114
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","YY1","xgboost",0.893315868791421
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","RXRA","xgboost",0.934516049400132
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","EGR1","xgboost",0.796546526680802
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BDP1","xgboost",0.910906746159785
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF9","xgboost",0.910168487003145
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BHLHE40","xgboost",0.922687189055856
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","BCL3","xgboost",0.886062473097849
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","SNAI1","xgboost",0.884985561966565
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CREB5","xgboost",0.91677235606983
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF13","xgboost",0.875923442960028
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","CEBPD","xgboost",0.932176105116803
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","USF1","xgboost",0.871866690981757
"covid","CD14_plus_BDCA1_plus_PD_minus_L1_plus_cells","KLF7","xgboost",0.910287918050156
