"dataset","cluster","tf","deltaPagoda","cor_score_expr","anchor_sign","anchored_delta","flipped","weak_anchor"
"MilCOVID_Azimuthl2","B_intermediate","ELF5",3.55666692848887,0.118125101605517,1,3.55666692848887,FALSE,TRUE
"MilCOVID_Azimuthl2","B_intermediate","PAX5",3.74397168239599,0.446923782424335,1,3.74397168239599,FALSE,FALSE
"MilCOVID_Azimuthl2","B_intermediate","GATA2",4.21981046685502,0.0822057451979337,1,4.21981046685502,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","IRF1",-6.73065275281171,-0.200310597392235,-1,6.73065275281171,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","E2F3",-5.64182458084654,-0.0347674524135608,-1,5.64182458084654,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","ATF3",-5.6056418892681,-0.476864115744335,-1,5.6056418892681,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","STAT3",-5.07338872099247,-0.325891630942078,-1,5.07338872099247,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","GATA1",-5.07223460382847,NA,NA,NA,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","E2F1",-4.89270510995014,-0.0495324647663133,-1,4.89270510995014,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","BHLHE40",-4.5961934923203,-0.395794445235403,-1,4.5961934923203,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","KLF3",-4.56299125597428,0.168698016988332,1,-4.56299125597428,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","KLF2",-4.516507985836,0.373112975025621,1,-4.516507985836,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","NR4A1",-4.47631076177241,-0.184640425058596,-1,4.47631076177241,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","ETV1",-4.3196824915668,NA,NA,NA,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","PAX5",-4.23382850775035,NA,NA,NA,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","ETV7",-4.21476622963389,-0.287842836319877,-1,4.21476622963389,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","BCL11A",-4.05677540239712,0.101791857755408,1,-4.05677540239712,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","MNT",-3.95190086181937,-0.438209911605632,-1,3.95190086181937,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","GATA2",-3.72897658493113,NA,NA,NA,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","CREB5",-3.71658442712407,-0.00556947555543807,-1,3.71658442712407,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","ETS2",-3.68358993946771,-0.138484497445833,-1,3.68358993946771,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","ELF2",-3.5148527771585,-0.0537174712168119,-1,3.5148527771585,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","CREB1",-3.48726005915268,0.000654919900424262,1,-3.48726005915268,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","FOXP3",-3.38959629157144,NA,NA,NA,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","BDP1",-3.35724503753702,-0.150337763526728,-1,3.35724503753702,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","BRCA1",-3.29675953711953,-0.0360214218964419,-1,3.29675953711953,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","XBP1",-3.19549133507844,0.13998535331501,1,-3.19549133507844,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","EGR3",-3.1749163890023,-0.21837102850336,-1,3.1749163890023,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","AHR",-3.11433571727106,-0.0247664246081195,-1,3.11433571727106,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","E2F7",-3.05850094729451,NA,NA,NA,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","JUNB",-2.98481485245026,0.0304436888084577,1,-2.98481485245026,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","BRF1",-2.8474971713421,-0.169707156291878,-1,2.8474971713421,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","MXI1",-2.81838341318412,0.00764694699291415,1,-2.81838341318412,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","FOXC1",-2.71243617911824,-0.0630151734473161,-1,2.71243617911824,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","ATF5",-2.25568172627035,-0.207553741141057,-1,2.25568172627035,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","IRF8",-2.22015139938754,0.160356866947818,1,-2.22015139938754,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","HIVEP3",-2.20205943809182,-7.26368794936069e-05,-1,2.20205943809182,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","POU2F2",-2.15338097001494,-0.506100726990258,-1,2.15338097001494,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","BACH1",-2.15023899012496,-0.555035532708328,-1,2.15023899012496,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","MLXIP",-2.10381419203869,-0.232207191141667,-1,2.10381419203869,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","CEBPB",-2.08080341403512,0.219602904400786,1,-2.08080341403512,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","ID1",-1.94761002222739,-0.0673796904982785,-1,1.94761002222739,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","KLF10",-1.90163139008547,-0.209707125138036,-1,1.90163139008547,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","MYBL1",-1.87899025850325,0.267839200100864,1,-1.87899025850325,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","ZBTB7C",-1.69945284536075,0.163444685745509,1,-1.69945284536075,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","PURA",-1.67993588996623,0.0343600188065487,1,-1.67993588996623,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","MBD2",-1.51108028987444,-0.0506067221757631,-1,1.51108028987444,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","REL",-1.47081224660296,-0.163333338574739,-1,1.47081224660296,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","TFEC",-1.38808213685748,-0.0694752130466774,-1,1.38808213685748,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","ID3",-1.0525836329748,-0.0503069953706493,-1,1.0525836329748,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","ITGB2",-1.01572427973532,0.232978610680546,1,-1.01572427973532,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","ENO1",-0.937537071271148,0.252592446084982,1,-0.937537071271148,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","MAFB",1.44973095587752,0.016079107655806,1,1.44973095587752,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","ZNF331",1.51180629879966,-0.00147255832390995,-1,-1.51180629879966,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","DDIT3",1.59516175182588,0.348054836456098,1,1.59516175182588,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","NR1D1",1.75212055759495,-0.0266175799278843,-1,-1.75212055759495,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","ID2",1.85262749845828,0.473508941168096,1,1.85262749845828,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","PLAG1",1.91774326287564,0.110666805402723,1,1.91774326287564,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","IKZF1",1.96314536240593,0.163108576746831,1,1.96314536240593,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","TCF7L2",2.07150969387688,-0.189193159446063,-1,-2.07150969387688,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","LMO2",2.10189348361673,-0.378179410373097,-1,-2.10189348361673,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","BPTF",2.16438858841026,-0.0243972529181415,-1,-2.16438858841026,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","TGIF1",2.18881041702288,0.0938008965407965,1,2.18881041702288,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","BATF3",2.3398338310132,0.203489215142004,1,2.3398338310132,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","RORA",2.35995414721838,-0.231691743199796,-1,-2.35995414721838,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","YBX1",2.37620564296605,-0.291266222422185,-1,-2.37620564296605,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","NFIL3",2.54320628511438,0.12920504539074,1,2.54320628511438,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","CEBPD",2.59448046455685,-0.108875072231937,-1,-2.59448046455685,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","TCF7",2.64276232037612,0.000154177069782327,1,2.64276232037612,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","TCF4",2.65012972795632,0.175387397099551,1,2.65012972795632,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","HOXB2",2.68542308562262,-0.112727853776383,-1,-2.68542308562262,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","ZFY",2.79217814340906,-0.397062978619047,-1,-2.79217814340906,TRUE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","KLF4",2.80879050929126,0.210957729130577,1,2.80879050929126,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","IKZF3",2.85807115099443,-0.134615367949618,-1,-2.85807115099443,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","CUX1",2.89927276619468,-0.120800101497089,-1,-2.89927276619468,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","SCX",2.98512834669268,-0.0733420296391692,-1,-2.98512834669268,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","LEF1",3.12086487030896,-0.0605829354796681,-1,-3.12086487030896,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","NFKB2",3.17507968347547,0.483544609816296,1,3.17507968347547,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","FOXP1",3.31634367550172,0.0276999224843063,1,3.31634367550172,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","OSR2",3.37484214574867,0.0980629485128133,1,3.37484214574867,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","KLF6",3.48908144584366,0.698419369544551,1,3.48908144584366,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","HES1",3.49638981315324,-0.177459503070295,-1,-3.49638981315324,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","BCLAF1",3.58888562047296,0.283906543053433,1,3.58888562047296,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","ZBTB7A",3.66624288022599,0.370918321619856,1,3.66624288022599,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","EGR2",3.77648880531013,0.0709401743552777,1,3.77648880531013,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","NR4A2",3.79142553106407,0.133612207581568,1,3.79142553106407,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","BCL6",4.04550259755766,0.106725488438564,1,4.04550259755766,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","NFIA",4.05718066337046,-0.141915404821865,-1,-4.05718066337046,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","ZFHX3",4.07367445284184,0.10892156641664,1,4.07367445284184,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","MECOM",4.10972430352717,0.0651460604428683,1,4.10972430352717,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","BCL11B",4.28685141870739,-0.171901117033789,-1,-4.28685141870739,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","SPIC",4.28733845804057,0.288100999360685,1,4.28733845804057,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","MGA",4.50770082619688,0.095288326373817,1,4.50770082619688,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","FOXL2",4.59450009107599,NA,NA,NA,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","HES4",4.60119674911664,0.386722169774273,1,4.60119674911664,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","GTF2I",4.69063634697535,-0.019424504073303,-1,-4.69063634697535,TRUE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","EGR1",4.73053767559015,0.487318076254688,1,4.73053767559015,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","NR4A3",4.9101266394542,0.206315513500657,1,4.9101266394542,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","JUN",4.94719578839687,0.36273052655707,1,4.94719578839687,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","IRF9",4.95653718107341,0.252525307237592,1,4.95653718107341,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","MEF2C",5.40052931660313,0.209988476776066,1,5.40052931660313,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","STAT1",5.56550228774657,0.585907169246122,1,5.56550228774657,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","BCL3",5.63129850652898,0.295297181119971,1,5.63129850652898,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","IRF7",5.63130549923754,0.59037558185968,1,5.63130549923754,FALSE,FALSE
"MilCOVID_Azimuthl2","CD16_Mono","JUND",5.64518877776284,0.0460462363785538,1,5.64518877776284,FALSE,TRUE
"MilCOVID_Azimuthl2","CD16_Mono","STAT2",5.74865853160669,0.576386228432607,1,5.74865853160669,FALSE,FALSE
"5yr_pic","CD4_T","ELF1",-9.04566978858137,-0.639989970227965,-1,9.04566978858137,TRUE,FALSE
"5yr_pic","CD4_T","CHD2",-5.86226515650655,-0.250138024171176,-1,5.86226515650655,TRUE,FALSE
"5yr_pic","CD4_T","MYC",-5.65988762720646,0.261930481075902,1,-5.65988762720646,FALSE,FALSE
"5yr_pic","CD4_T","ID3",-4.74288020828116,0.249847013607516,1,-4.74288020828116,FALSE,FALSE
"5yr_pic","CD4_T","POU2F2",-4.4217655919813,0.282281280827155,1,-4.4217655919813,FALSE,FALSE
"5yr_pic","CD4_T","MAFB",-3.91894782866288,-0.0837602148913925,-1,3.91894782866288,TRUE,TRUE
"5yr_pic","CD4_T","ZBTB1",-3.86400095665722,-0.146430657894637,-1,3.86400095665722,TRUE,TRUE
"5yr_pic","CD4_T","ETV3",-3.31704553045565,-0.0178662351039017,-1,3.31704553045565,TRUE,TRUE
"5yr_pic","CD4_T","ASCL2",2.77107012745189,0.265432862445743,1,2.77107012745189,FALSE,FALSE
"5yr_pic","CD4_T","GCM1",2.86251960945787,0.0328887193309727,1,2.86251960945787,FALSE,TRUE
"5yr_pic","CD4_T","BHLHE40",2.91579784461983,0.292861544825113,1,2.91579784461983,FALSE,FALSE
"5yr_pic","CD4_T","TCF7",2.9606073057351,-0.423968215861087,-1,-2.9606073057351,TRUE,FALSE
"5yr_pic","CD4_T","RBPJ",3.12151164152731,0.165542150425122,1,3.12151164152731,FALSE,TRUE
"5yr_pic","CD4_T","RUNX3",3.23154585188567,0.37645707636235,1,3.23154585188567,FALSE,FALSE
"5yr_pic","CD4_T","ETV5",3.30028087375273,0.0647113384919499,1,3.30028087375273,FALSE,TRUE
"5yr_pic","CD4_T","MYBL1",3.39632524978634,0.421961961694928,1,3.39632524978634,FALSE,FALSE
"5yr_pic","CD4_T","CEBPD",3.45993027953585,0.428858384354211,1,3.45993027953585,FALSE,FALSE
"5yr_pic","CD4_T","EGR2",3.52292087694337,0.0650071713409485,1,3.52292087694337,FALSE,TRUE
"5yr_pic","CD4_T","XBP1",3.54186240931397,0.208665580666524,1,3.54186240931397,FALSE,FALSE
"5yr_pic","CD4_T","HIF1A",3.5866022670768,0.401628933570376,1,3.5866022670768,FALSE,FALSE
"5yr_pic","CD4_T","ID2",3.60860404037733,0.104547587072429,1,3.60860404037733,FALSE,TRUE
"5yr_pic","CD4_T","ITGB2",3.66428408943437,-0.316877301471315,-1,-3.66428408943437,TRUE,FALSE
"5yr_pic","CD4_T","ZBTB16",3.82132650429908,0.248861870998931,1,3.82132650429908,FALSE,FALSE
"5yr_pic","CD4_T","ATF3",3.89600622572375,0.166967052598336,1,3.89600622572375,FALSE,TRUE
"5yr_pic","CD4_T","PRDM1",3.92473342280427,0.361459514617074,1,3.92473342280427,FALSE,FALSE
"5yr_pic","CD4_T","MAFA",3.98565516919235,0.0373619828639291,1,3.98565516919235,FALSE,TRUE
"5yr_pic","CD4_T","FOS",3.98761068918709,0.0651681927882783,1,3.98761068918709,FALSE,TRUE
"5yr_pic","CD4_T","IKZF1",3.99424719630639,-0.241490228639732,-1,-3.99424719630639,TRUE,FALSE
"5yr_pic","CD4_T","RORA",4.07927824814809,0.311503434506672,1,4.07927824814809,FALSE,FALSE
"5yr_pic","CD4_T","NFE2L2",4.08782216081471,0.114983889493031,1,4.08782216081471,FALSE,TRUE
"5yr_pic","CD4_T","ENO1",4.12715664516993,-0.0234797843517786,-1,-4.12715664516993,TRUE,TRUE
"5yr_pic","CD4_T","BATF3",4.20958149047952,0.207681054799842,1,4.20958149047952,FALSE,FALSE
"5yr_pic","CD4_T","ZFP57",4.23320328486392,0.0327016372890832,1,4.23320328486392,FALSE,TRUE
"5yr_pic","CD4_T","CEBPZ",4.36491717714722,0.14279741523187,1,4.36491717714722,FALSE,TRUE
"5yr_pic","CD4_T","ZEB1",4.45684477067722,-0.0912644953608983,-1,-4.45684477067722,TRUE,TRUE
"5yr_pic","CD4_T","ARNTL",4.51730125513354,0.237020063188339,1,4.51730125513354,FALSE,FALSE
"5yr_pic","CD4_T","EBF1",4.60641999565462,0.0343059466289341,1,4.60641999565462,FALSE,TRUE
"5yr_pic","CD4_T","SMARCA5",4.62591363267091,0.300037387748072,1,4.62591363267091,FALSE,FALSE
"5yr_pic","CD4_T","TBX21",4.82248001531103,0.280013087219523,1,4.82248001531103,FALSE,FALSE
"5yr_pic","CD4_T","EPAS1",4.83249213921974,0.0818155678131028,1,4.83249213921974,FALSE,TRUE
"5yr_pic","CD4_T","KLF4",4.90502219888067,0.0169242532291312,1,4.90502219888067,FALSE,TRUE
"5yr_pic","CD4_T","RUNX2",4.93493011287563,0.11177613203845,1,4.93493011287563,FALSE,TRUE
"5yr_pic","CD4_T","IKZF3",4.99237729174797,0.366527106043204,1,4.99237729174797,FALSE,FALSE
"5yr_pic","CD4_T","STAT4",5.00560574395019,0.180114334625021,1,5.00560574395019,FALSE,TRUE
"5yr_pic","CD4_T","NFIA",5.0352805214102,-0.226278481354991,-1,-5.0352805214102,TRUE,FALSE
"5yr_pic","CD4_T","HES4",5.03822575481731,0.130002824849226,1,5.03822575481731,FALSE,TRUE
"5yr_pic","CD4_T","TGIF1",5.11053707001876,-0.0750020781679809,-1,-5.11053707001876,TRUE,TRUE
"5yr_pic","CD4_T","KLF10",5.16301522441261,0.0862408957084111,1,5.16301522441261,FALSE,TRUE
"5yr_pic","CD4_T","NFATC2",5.26121780743139,0.134449839025032,1,5.26121780743139,FALSE,TRUE
"5yr_pic","CD4_T","FOSB",5.2789295258459,-0.00357394327064931,-1,-5.2789295258459,TRUE,TRUE
"5yr_pic","CD4_T","E2F3",5.32047841328221,0.228927507205224,1,5.32047841328221,FALSE,FALSE
"5yr_pic","CD4_T","POU2F1",5.32786268734032,0.107433863629224,1,5.32786268734032,FALSE,TRUE
"5yr_pic","CD4_T","CEBPB",5.36328398591204,0.161382783690991,1,5.36328398591204,FALSE,TRUE
"5yr_pic","CD4_T","MYB",5.36761862599162,0.0392013885356937,1,5.36761862599162,FALSE,TRUE
"5yr_pic","CD4_T","TCF4",5.37355244220576,0.136450792897857,1,5.37355244220576,FALSE,TRUE
"5yr_pic","CD4_T","BCL11B",5.38720778934865,-0.317708399625753,-1,-5.38720778934865,TRUE,FALSE
"5yr_pic","CD4_T","NR4A3",5.39646315986349,0.117616976413872,1,5.39646315986349,FALSE,TRUE
"5yr_pic","CD4_T","MAF",5.51422927343439,0.20881640461057,1,5.51422927343439,FALSE,FALSE
"5yr_pic","CD4_T","IKZF2",5.57115230895725,0.217244803193661,1,5.57115230895725,FALSE,FALSE
"5yr_pic","CD4_T","NR4A1",5.58115858645954,0.00980480475424951,1,5.58115858645954,FALSE,TRUE
"5yr_pic","CD4_T","ATF5",5.60283078742831,0.0147925054534977,1,5.60283078742831,FALSE,TRUE
"5yr_pic","CD4_T","ATF4",5.67375983854901,0.326175897033943,1,5.67375983854901,FALSE,FALSE
"5yr_pic","CD4_T","BCL3",5.67624811554375,0.0111126108488347,1,5.67624811554375,FALSE,TRUE
"5yr_pic","CD4_T","NR4A2",5.69660559339948,0.0731578396011589,1,5.69660559339948,FALSE,TRUE
"5yr_pic","CD4_T","EOMES",5.75474593275969,0.244202784002748,1,5.75474593275969,FALSE,FALSE
"5yr_pic","CD4_T","BCLAF1",5.76250755190643,0.158632398680001,1,5.76250755190643,FALSE,TRUE
"5yr_pic","CD4_T","SPIB",5.76458422956415,0.018308802080228,1,5.76458422956415,FALSE,TRUE
"5yr_pic","CD4_T","FOSL2",5.77267269864383,0.196868883189921,1,5.77267269864383,FALSE,TRUE
"5yr_pic","CD4_T","KLF6",5.77966510869131,0.461195014984942,1,5.77966510869131,FALSE,FALSE
"5yr_pic","CD4_T","BCL11A",5.81097120963103,-0.0637723886174144,-1,-5.81097120963103,TRUE,TRUE
"5yr_pic","CD4_T","SP100",5.81631133864478,0.800722062755561,1,5.81631133864478,FALSE,FALSE
"5yr_pic","CD4_T","FOXP3",5.85364297624997,-0.0195657684822274,-1,-5.85364297624997,TRUE,TRUE
"5yr_pic","CD4_T","MEF2C",5.86821734869136,0.129017203187085,1,5.86821734869136,FALSE,TRUE
"5yr_pic","CD4_T","HIVEP2",5.88239748925634,0.145406606415966,1,5.88239748925634,FALSE,TRUE
"5yr_pic","CD4_T","ETV7",5.95111778216417,0.507629020665972,1,5.95111778216417,FALSE,FALSE
"5yr_pic","CD4_T","KLF3",6.024480669086,-0.185569825309184,-1,-6.024480669086,TRUE,TRUE
"5yr_pic","CD4_T","NF1",6.10990666985607,0.360136663497166,1,6.10990666985607,FALSE,FALSE
"5yr_pic","CD4_T","NFKB2",6.1881646089072,0.0845288656065136,1,6.1881646089072,FALSE,TRUE
"5yr_pic","CD4_T","BACH1",6.21473589993418,0.0721295149307092,1,6.21473589993418,FALSE,TRUE
"5yr_pic","CD4_T","KLF2",6.21508542228533,-0.656069113853884,-1,-6.21508542228533,TRUE,FALSE
"5yr_pic","CD4_T","FOXP1",6.26822043458835,-0.257262928948278,-1,-6.26822043458835,TRUE,FALSE
"5yr_pic","CD4_T","REL",6.29911566665363,0.202234670370822,1,6.29911566665363,FALSE,FALSE
"5yr_pic","CD4_T","EGR3",6.3161087586507,0.0435881696209166,1,6.3161087586507,FALSE,TRUE
"5yr_pic","CD4_T","NR3C1",6.32139878768564,0.409237044785688,1,6.32139878768564,FALSE,FALSE
"5yr_pic","CD4_T","HIVEP1",6.49109953925248,0.194236084665582,1,6.49109953925248,FALSE,TRUE
"5yr_pic","CD4_T","JUN",6.51813722786586,0.155935753436868,1,6.51813722786586,FALSE,TRUE
"5yr_pic","CD4_T","REST",6.53274780712284,0.115005267295314,1,6.53274780712284,FALSE,TRUE
"5yr_pic","CD4_T","BATF",6.5496571177081,0.0203174092366181,1,6.5496571177081,FALSE,TRUE
"5yr_pic","CD4_T","EGR1",6.55579236736361,0.0425858569484395,1,6.55579236736361,FALSE,TRUE
"5yr_pic","CD4_T","JUNB",6.62574656045022,-0.113400474072438,-1,-6.62574656045022,TRUE,TRUE
"5yr_pic","CD4_T","IRF6",6.75306304489104,0.0563302083765391,1,6.75306304489104,FALSE,TRUE
"5yr_pic","CD4_T","RFX8",6.8322286503459,0.0493122369689996,1,6.8322286503459,FALSE,TRUE
"5yr_pic","CD4_T","ZNF683",7.14254919872899,0.0746427129582141,1,7.14254919872899,FALSE,TRUE
"5yr_pic","CD4_T","BDP1",7.14301691267205,0.187749534998109,1,7.14301691267205,FALSE,TRUE
"5yr_pic","CD4_T","KLF5",7.14422437328955,0.202139487786328,1,7.14422437328955,FALSE,FALSE
"5yr_pic","CD4_T","TCF7L2",7.18795975897311,0.0901206311032306,1,7.18795975897311,FALSE,TRUE
"5yr_pic","CD4_T","PAX5",7.30047214194836,0.0767302449570199,1,7.30047214194836,FALSE,TRUE
"5yr_pic","CD4_T","SMC3",7.568910115726,0.16195682108941,1,7.568910115726,FALSE,TRUE
"5yr_pic","CD4_T","JUND",7.9038901724033,0.0655110912479399,1,7.9038901724033,FALSE,TRUE
"5yr_pic","CD4_T","GATA3",8.15647140413619,0.00547674681547448,1,8.15647140413619,FALSE,TRUE
"5yr_pic","CD4_T","ETS1",8.37188078684007,0.0515416357282837,1,8.37188078684007,FALSE,TRUE
"5yr_pic","CD4_T","IRF4",8.57659771992751,0.179205455877117,1,8.57659771992751,FALSE,TRUE
"5yr_pic","CD4_T","IRF8",8.74667023035646,0.081530156915331,1,8.74667023035646,FALSE,TRUE
"5yr_pic","CD4_T","NFKB1",8.79354677528389,0.0435259356178699,1,8.79354677528389,FALSE,TRUE
"5yr_pic","CD4_T","IRF1",9.28779712696904,0.673895748636469,1,9.28779712696904,FALSE,FALSE
"5yr_pic","CD4_T","STAT2",10.1103383111298,0.747829236485832,1,10.1103383111298,FALSE,FALSE
"5yr_pic","CD4_T","IRF2",10.1499727530201,0.474387152547141,1,10.1499727530201,FALSE,FALSE
"5yr_pic","CD4_T","IRF9",11.8318993649886,0.569600546925721,1,11.8318993649886,FALSE,FALSE
"5yr_pic","CD4_T","IRF7",11.860292470754,0.793739671150413,1,11.860292470754,FALSE,FALSE
"5yr_pic","CD4_T","STAT1",12.7782363183975,0.818634107797608,1,12.7782363183975,FALSE,FALSE
"5yr_pic","NK","ELF1",-5.23865514845614,-0.560187579376997,-1,5.23865514845614,TRUE,FALSE
"5yr_pic","NK","SMAD1",-5.05023895750017,-0.00191870052210212,-1,5.05023895750017,TRUE,TRUE
"5yr_pic","NK","EGR2",-4.672038254796,-0.151611203344359,-1,4.672038254796,TRUE,TRUE
"5yr_pic","NK","RUNX3",-4.5154784072437,-0.0760414458870927,-1,4.5154784072437,TRUE,TRUE
"5yr_pic","NK","RREB1",-4.50903818757289,0.092813565293189,1,-4.50903818757289,FALSE,TRUE
"5yr_pic","NK","E2F1",-4.26995254136254,-0.00345768929981438,-1,4.26995254136254,TRUE,TRUE
"5yr_pic","NK","KLF2",-4.24237605491257,0.585520521414669,1,-4.24237605491257,FALSE,FALSE
"5yr_pic","NK","TCF4",-4.15017859219579,-0.0100032997526354,-1,4.15017859219579,TRUE,TRUE
"5yr_pic","NK","POU2F2",-3.95403484166063,0.218505837547671,1,-3.95403484166063,FALSE,FALSE
"5yr_pic","NK","ZNF143",-3.94645836413747,-0.177902677267391,-1,3.94645836413747,TRUE,TRUE
"5yr_pic","NK","PAX6",-3.94317621072649,0.0118044240729075,1,-3.94317621072649,FALSE,TRUE
"5yr_pic","NK","GTF2I",-3.858115592297,0.069106004965001,1,-3.858115592297,FALSE,TRUE
