"ko","panel","kind","anchor_pair","n_pairs_zeroed","tf","dz","dz_severe","anchor_sign","weak_anchor","expr_dir"
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"POU2F2",0.00217946105580035,0.0172366907096718,-1,FALSE,-1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"IRF1",0.017308904346414,0.032804522526549,1,TRUE,1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"ETS2",0.000363099414536567,0.00677738834912139,1,FALSE,1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"TFEC",-0.0027154672706038,-0.013627569267958,1,TRUE,-1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"ITGB2",-0.118546715550571,-0.221137125779382,1,TRUE,-1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"POU2F1",-0.0278851116623539,-0.0283865615231291,1,FALSE,-1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"JUN",0.0144629414987647,0.0320996129030258,1,TRUE,1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"CUX1",0.0530996212309481,0.0457077765582831,-1,TRUE,-1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"PLAG1",-0.150920004904469,-0.281757685187164,-1,TRUE,1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"JUND",0.00829081988115078,0.0271077489803853,1,TRUE,1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"FOSL2",-0.00490912501592457,-0.00204692069865528,1,FALSE,-1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"NR1D1",0.034154310707849,0.0319169400917938,1,FALSE,1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"ZFY",-0.109567964361425,-0.198730776403992,1,TRUE,-1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"FOSB",0.0176047058732086,0.0450676167584218,-1,FALSE,-1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"NR4A1",-0.0721263043271783,-0.0825728007902827,1,TRUE,-1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"ATF4",-0.374076918480276,-0.597724021849102,1,FALSE,-1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"NFIL3",-0.0941581471275706,-0.174032313735965,1,FALSE,-1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"STAT3",0.00360644108473561,0.0185616945048948,1,FALSE,1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"NFE2",-0.00839576998742716,-0.0110302457724369,1,TRUE,-1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"MXI1",-0.017872927445656,-0.0176230034162822,1,TRUE,-1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"HIF1A",-0.0195458194476404,-0.0301143663124853,1,FALSE,-1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"NFKB2",0.0145650763791606,0.00411400232015066,1,FALSE,1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"ATF3",0.00472499629301129,-0.00593982959147212,1,FALSE,1
"receptorKO:PECAM1","top","receptor","CD38-PECAM1",1,"HES4",-0.168122555899874,-0.308738717532923,1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"ZBTB7A",0.0850485274393574,0.112795556932602,-1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"KLF6",0.0553336855785727,0.100796449165258,-1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"EGR1",0.102503756646566,0.167595156953031,-1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"KLF4",0.0738856287509551,0.139592388964033,-1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"MEF2C",0.0659151204631233,0.0776535767641221,-1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"NR4A2",0.122918797997563,0.188033985739317,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"E2F5",0.0663599363634516,0.0901121376239819,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"FOXL2",0.0922634853855139,0.10967651173056,NA,FALSE,NA
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"EGR3",0.122731478498075,0.22589561248786,-1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"BHLHE40",-0.00108103760107419,-0.00407964134799003,-1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"RUNX3",0.0888675358145714,0.169851399366282,-1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"RAD21",0.116761436442296,0.219567908525082,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"BCL11A",0.136632681300548,0.195612089730508,1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"GTF2I",0.0608555548063666,0.110903121987865,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"CREB1",0.0685103976012295,0.0897071787231028,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"ELF2",0.147899953459478,0.234806888584078,-1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"MAFB",0.0885970686461618,0.156285346610593,-1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"KLF2",0.106791659165119,0.196052281459655,-1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"ATF5",0.294978108214441,0.450040492289601,1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"IRF8",0.116147623860794,0.173252438372205,1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"BDP1",0.251039558349404,0.363652841919736,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"CREB5",0.137956474502944,0.18900518808988,1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"CEBPD",0.00356957015889322,0.0104102390591896,1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"HIVEP1",0.1020250054658,0.154898911768632,-1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"ETV7",0.0611996290387585,0.0831222920015949,-1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"POU4F1",0.0203650830787218,0.0421069506151616,-1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"ID1",0.22086052005768,0.336821949175102,1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"HOXB2",0.177503907804688,0.310481908602292,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"SPI1",0.137471124768064,0.189970024977464,-1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"BCLAF1",0.105945799042484,0.182857533959061,-1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"STAT1",0.0468666127632172,0.0873066055208902,1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"TCF7L2",0.123091741444196,0.219914857480342,-1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"BRCA1",0.0966059346349935,0.165253532663399,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"CEBPB",0.0259584863431803,0.0574411497205354,1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"RORA",-0.00719765987439627,0.00207085484757113,-1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"ZBTB14",0.0416665464103887,0.0647853117999335,-1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"EGR2",0.0233599459234955,0.0533844866563544,-1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"IRF9",0.0502600460044744,0.0936556707339574,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"FOXC1",0.0633565805680811,0.119992927779189,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"FOXP1",-0.0325848921472388,-0.0381417864238189,-1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"ESR1",0.0589613753220932,0.107951157699886,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"AHR",0.132512760140055,0.219781752104992,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"KLF10",0.109066919462692,0.188354660683736,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"ZBTB7C",0.0183394678968508,0.0391351657509856,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"FOXP3",0.206062109812491,0.325442902184224,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"NFATC2",0.211589146206023,0.32485791462505,1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"STAT2",0.0125898999164193,0.0254767878018754,1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"RARG",0.0876463237758378,0.141877594695069,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"XBP1",0.262116455623742,0.354448184589725,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"REL",0.0334331461271208,0.0415742060691653,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"POU2F2",0.00217946105580035,0.0172366907096718,-1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"IRF1",0.017308904346414,0.032804522526549,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"ETS2",0.000363099414536567,0.00677738834912139,1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"TFEC",-0.0027154672706038,-0.013627569267958,1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"ITGB2",-0.118546715550571,-0.221137125779382,1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"POU2F1",-0.0278851116623539,-0.0283865615231291,1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"JUN",0.0144629414987647,0.0320996129030258,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"CUX1",0.0530996212309481,0.0457077765582831,-1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"PLAG1",-0.150920004904469,-0.281757685187164,-1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"JUND",0.00829081988115078,0.0271077489803853,1,TRUE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"FOSL2",-0.00490912501592457,-0.00204692069865528,1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"NR1D1",0.034154310707849,0.0319169400917938,1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"ZFY",-0.109567964361425,-0.198730776403992,1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"FOSB",0.0176047058732086,0.0450676167584218,-1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"NR4A1",-0.0721263043271783,-0.0825728007902827,1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"ATF4",-0.374076918480276,-0.597724021849102,1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"NFIL3",-0.0941581471275706,-0.174032313735965,1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"STAT3",0.00360644108473561,0.0185616945048948,1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"NFE2",-0.00839576998742716,-0.0110302457724369,1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"MXI1",-0.017872927445656,-0.0176230034162822,1,TRUE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"HIF1A",-0.0195458194476404,-0.0301143663124853,1,FALSE,-1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"NFKB2",0.0145650763791606,0.00411400232015066,1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"ATF3",0.00472499629301129,-0.00593982959147212,1,FALSE,1
"ligandKO:CD38","top","ligand","CD38-PECAM1",1,"HES4",-0.168122555899874,-0.308738717532923,1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"ZBTB7A",0.0850485274393574,0.112795556932602,-1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"KLF6",0.0553336855785727,0.100796449165258,-1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"EGR1",0.102503756646566,0.167595156953031,-1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"KLF4",0.0738856287509551,0.139592388964033,-1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"MEF2C",0.0659151204631233,0.0776535767641221,-1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"NR4A2",0.122918797997563,0.188033985739317,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"E2F5",0.0663599363634516,0.0901121376239819,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"FOXL2",0.0922634853855139,0.10967651173056,NA,FALSE,NA
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"EGR3",0.122731478498075,0.22589561248786,-1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"BHLHE40",-0.00108103760107419,-0.00407964134799003,-1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"RUNX3",0.0888675358145714,0.169851399366282,-1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"RAD21",0.116761436442296,0.219567908525082,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"BCL11A",0.136632681300548,0.195612089730508,1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"GTF2I",0.0608555548063666,0.110903121987865,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"CREB1",0.0685103976012295,0.0897071787231028,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"ELF2",0.147899953459478,0.234806888584078,-1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"MAFB",0.0885970686461618,0.156285346610593,-1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"KLF2",0.106791659165119,0.196052281459655,-1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"ATF5",0.294978108214441,0.450040492289601,1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"IRF8",0.116147623860794,0.173252438372205,1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"BDP1",0.251039558349404,0.363652841919736,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"CREB5",0.137956474502944,0.18900518808988,1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"CEBPD",0.00356957015889322,0.0104102390591896,1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"HIVEP1",0.1020250054658,0.154898911768632,-1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"ETV7",0.0611996290387585,0.0831222920015949,-1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"POU4F1",0.0203650830787218,0.0421069506151616,-1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"ID1",0.22086052005768,0.336821949175102,1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"HOXB2",0.177503907804688,0.310481908602292,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"SPI1",0.137471124768064,0.189970024977464,-1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"BCLAF1",0.105945799042484,0.182857533959061,-1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"STAT1",0.0468666127632172,0.0873066055208902,1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"TCF7L2",0.123091741444196,0.219914857480342,-1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"BRCA1",0.0966059346349935,0.165253532663399,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"CEBPB",0.0259584863431803,0.0574411497205354,1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"RORA",-0.00719765987439627,0.00207085484757113,-1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"ZBTB14",0.0416665464103887,0.0647853117999335,-1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"EGR2",0.0233599459234955,0.0533844866563544,-1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"IRF9",0.0502600460044744,0.0936556707339574,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"FOXC1",0.0633565805680811,0.119992927779189,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"FOXP1",-0.0325848921472388,-0.0381417864238189,-1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"ESR1",0.0589613753220932,0.107951157699886,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"AHR",0.132512760140055,0.219781752104992,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"KLF10",0.109066919462692,0.188354660683736,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"ZBTB7C",0.0183394678968508,0.0391351657509856,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"FOXP3",0.206062109812491,0.325442902184224,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"NFATC2",0.211589146206023,0.32485791462505,1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"STAT2",0.0125898999164193,0.0254767878018754,1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"RARG",0.0876463237758378,0.141877594695069,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"XBP1",0.262116455623742,0.354448184589725,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"REL",0.0334331461271208,0.0415742060691653,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"POU2F2",0.00217946105580035,0.0172366907096718,-1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"IRF1",0.017308904346414,0.032804522526549,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"ETS2",0.000363099414536567,0.00677738834912139,1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"TFEC",-0.0027154672706038,-0.013627569267958,1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"ITGB2",-0.118546715550571,-0.221137125779382,1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"POU2F1",-0.0278851116623539,-0.0283865615231291,1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"JUN",0.0144629414987647,0.0320996129030258,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"CUX1",0.0530996212309481,0.0457077765582831,-1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"PLAG1",-0.150920004904469,-0.281757685187164,-1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"JUND",0.00829081988115078,0.0271077489803853,1,TRUE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"FOSL2",-0.00490912501592457,-0.00204692069865528,1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"NR1D1",0.034154310707849,0.0319169400917938,1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"ZFY",-0.109567964361425,-0.198730776403992,1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"FOSB",0.0176047058732086,0.0450676167584218,-1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"NR4A1",-0.0721263043271783,-0.0825728007902827,1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"ATF4",-0.374076918480276,-0.597724021849102,1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"NFIL3",-0.0941581471275706,-0.174032313735965,1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"STAT3",0.00360644108473561,0.0185616945048948,1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"NFE2",-0.00839576998742716,-0.0110302457724369,1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"MXI1",-0.017872927445656,-0.0176230034162822,1,TRUE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"HIF1A",-0.0195458194476404,-0.0301143663124853,1,FALSE,-1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"NFKB2",0.0145650763791606,0.00411400232015066,1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"ATF3",0.00472499629301129,-0.00593982959147212,1,FALSE,1
"pairKO:CD38-PECAM1","top","pair","CD38-PECAM1",1,"HES4",-0.168122555899874,-0.308738717532923,1,FALSE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"ZBTB7A",-0.0198323379653945,-0.0464881300775482,-1,FALSE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"KLF6",-0.0434513085476115,-0.0889112930352732,-1,FALSE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"EGR1",0.00820568321475115,0.00690303266383827,-1,FALSE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"KLF4",-0.029656400390134,-0.0517375675764144,-1,FALSE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"MEF2C",-0.0156306956821543,-0.0201374819931798,-1,TRUE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"NR4A2",-0.015485243583754,-0.00302843343196467,1,TRUE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"E2F5",0.0057808425732456,0.00541955281988819,1,TRUE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"FOXL2",-0.0172880368368943,0.0146293665723755,NA,FALSE,NA
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"EGR3",-0.00791498108985507,-0.0188578213081633,-1,TRUE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"BHLHE40",0.0382600507442551,0.0700977695101022,-1,FALSE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"RUNX3",-0.0198717752795359,-0.0474968265132518,-1,FALSE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"RAD21",-0.0896602312461826,-0.163228236131278,1,TRUE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"BCL11A",-0.0827712118803509,-0.1279502767966,1,FALSE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"GTF2I",0.117988251435002,0.190635081337902,1,TRUE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"CREB1",-0.037774625383802,-0.0743122049719018,1,TRUE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"ELF2",-0.178993922264337,-0.32422639146348,-1,FALSE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"MAFB",-0.10980388736454,-0.197966663248298,-1,TRUE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"KLF2",0.0047002277029108,0.0151839468460511,-1,FALSE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"ATF5",-0.0581259048282204,-0.093806232319616,1,FALSE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"IRF8",-0.0656452188870228,-0.113208092798595,1,FALSE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"BDP1",-0.104034486330458,-0.200627058109672,1,TRUE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"CREB5",-0.0568321061747329,-0.0528145889564669,1,FALSE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"CEBPD",-0.0675531868646513,-0.1359563165609,1,FALSE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"HIVEP1",-0.0215410703386788,-0.0251122310472588,-1,TRUE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"ETV7",-0.0313899954574293,-0.0531317827083374,-1,TRUE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"POU4F1",-0.10003257118815,-0.194669137351647,-1,TRUE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"ID1",-0.0582997512497256,-0.0954862000695853,1,FALSE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"HOXB2",-0.115041860868986,-0.222918226538658,1,TRUE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"SPI1",-0.0382750658713356,-0.0351269559555327,-1,TRUE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"BCLAF1",-0.0986741058726544,-0.188846787184167,-1,FALSE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"STAT1",-0.106112906200151,-0.189823579953915,1,FALSE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"TCF7L2",-0.0361207559057775,-0.0445477505733355,-1,FALSE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"BRCA1",-0.128706705470441,-0.254013638286343,1,TRUE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"CEBPB",-0.142110235342798,-0.274216395059738,1,FALSE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"RORA",-0.144882408201292,-0.276495608144332,-1,FALSE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"ZBTB14",-0.0607145456434783,-0.114308255764895,-1,TRUE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"EGR2",-0.0262202775435526,-0.0804380851842792,-1,TRUE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"IRF9",-0.114475105038024,-0.203513878238573,1,TRUE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"FOXC1",-0.0594353683776741,-0.095946222740167,1,TRUE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"FOXP1",-0.0523255276347714,-0.114579658446695,-1,TRUE,1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"ESR1",-0.093028288982786,-0.166546270291304,1,TRUE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"AHR",-0.0691033631416338,-0.130227476298293,1,TRUE,-1
"receptorKO:CD63","top","receptor","ENAM-CD63",1,"KLF10",-0.0600207584136771,-0.106674342852717,1,TRUE,-1
